iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.25,4.581,iteration
2,0,1,3,4.25,5.596,iteration
2,0,1,4,5.58,5.969,iteration
2,0,1,5,9.44,6.272,iteration
2,0,1,6,19.19,6.55,iteration
2,0,1,7,23.01,6.82,iteration
2,0,1,8,26.41,7.12,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.25,4.501,iteration
4,0,1,3,4.25,5.675,iteration
4,0,1,4,5.58,5.988,iteration
4,0,1,5,9.44,6.307,iteration
4,0,1,6,19.19,6.55,iteration
4,0,1,7,23.01,6.82,iteration
4,0,1,8,26.41,7.12,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.25,4.501,iteration
6,0,1,3,4.25,5.71,iteration
6,0,1,4,5.58,5.992,iteration
6,0,1,5,9.44,6.299,iteration
6,0,1,6,19.19,6.55,iteration
6,0,1,7,23.01,6.82,iteration
6,0,1,8,26.41,7.12,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.25,4.501,iteration
8,0,1,3,4.25,5.729,iteration
8,0,1,4,5.58,5.982,iteration
8,0,1,5,9.44,6.287,iteration
8,0,1,6,19.19,6.55,iteration
8,0,1,7,23.01,6.82,iteration
8,0,1,8,26.41,7.12,iteration
8,0,1,9,45.0,8.1,iteration
