iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.87,4.535,iteration
2,0,1,3,4.48,4.841,iteration
2,0,1,4,5.6,5.9,iteration
2,0,1,5,9.61,6.267,iteration
2,0,1,6,12.37,6.52,iteration
2,0,1,7,19.23,6.62,iteration
2,0,1,8,22.88,6.91,iteration
2,0,1,9,28.35,7.06,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.87,4.501,iteration
4,0,1,3,4.48,4.807,iteration
4,0,1,4,5.6,5.948,iteration
4,0,1,5,9.61,6.311,iteration
4,0,1,6,12.37,6.498,iteration
4,0,1,7,19.23,6.62,iteration
4,0,1,8,22.88,6.91,iteration
4,0,1,9,28.35,7.06,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.87,4.501,iteration
6,0,1,3,4.48,4.796,iteration
6,0,1,4,5.6,5.969,iteration
6,0,1,5,9.61,6.326,iteration
6,0,1,6,12.37,6.529,iteration
6,0,1,7,19.23,6.62,iteration
6,0,1,8,22.88,6.91,iteration
6,0,1,9,28.35,7.06,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.87,4.501,iteration
8,0,1,3,4.48,4.798,iteration
8,0,1,4,5.6,5.984,iteration
8,0,1,5,9.61,6.327,iteration
8,0,1,6,12.37,6.532,iteration
8,0,1,7,19.23,6.62,iteration
8,0,1,8,22.88,6.91,iteration
8,0,1,9,28.35,7.06,iteration
8,0,1,10,45.0,8.1,iteration
