iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.66,4.744,iteration
2,0,1,3,4.94,5.739,iteration
2,0,1,4,5.39,5.856,iteration
2,0,1,5,8.93,6.144,iteration
2,0,1,6,19.3,6.27,iteration
2,0,1,7,22.28,6.44,iteration
2,0,1,8,26.95,6.72,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.66,4.742,iteration
4,0,1,3,4.94,5.75,iteration
4,0,1,4,5.39,5.865,iteration
4,0,1,5,8.93,6.137,iteration
4,0,1,6,19.3,6.27,iteration
4,0,1,7,22.28,6.44,iteration
4,0,1,8,26.95,6.72,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.66,4.741,iteration
6,0,1,3,4.94,5.762,iteration
6,0,1,4,5.39,5.866,iteration
6,0,1,5,8.93,6.131,iteration
6,0,1,6,19.3,6.27,iteration
6,0,1,7,22.28,6.44,iteration
6,0,1,8,26.95,6.72,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.66,4.74,iteration
8,0,1,3,4.94,5.765,iteration
8,0,1,4,5.39,5.87,iteration
8,0,1,5,8.93,6.128,iteration
8,0,1,6,19.3,6.27,iteration
8,0,1,7,22.28,6.44,iteration
8,0,1,8,26.95,6.72,iteration
8,0,1,9,45.0,8.1,iteration
