iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.31,4.619,iteration
2,0,1,3,4.79,5.721,iteration
2,0,1,4,5.78,5.983,iteration
2,0,1,5,9.81,6.284,iteration
2,0,1,6,18.59,6.42,iteration
2,0,1,7,23.7,6.88,iteration
2,0,1,8,27.86,7.03,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.31,4.622,iteration
4,0,1,3,4.79,5.786,iteration
4,0,1,4,5.78,5.972,iteration
4,0,1,5,9.81,6.292,iteration
4,0,1,6,18.59,6.42,iteration
4,0,1,7,23.7,6.88,iteration
4,0,1,8,27.86,7.03,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.31,4.61,iteration
6,0,1,3,4.79,5.85,iteration
6,0,1,4,5.78,5.962,iteration
6,0,1,5,9.81,6.282,iteration
6,0,1,6,18.59,6.42,iteration
6,0,1,7,23.7,6.88,iteration
6,0,1,8,27.86,7.03,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.31,4.623,iteration
8,0,1,3,4.79,5.873,iteration
8,0,1,4,5.78,5.952,iteration
8,0,1,5,9.81,6.252,iteration
8,0,1,6,18.59,6.42,iteration
8,0,1,7,23.7,6.88,iteration
8,0,1,8,27.86,7.03,iteration
8,0,1,9,45.0,8.1,iteration
