iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.26,4.501,iteration
2,0,1,3,3.88,4.553,iteration
2,0,1,4,5.02,5.82,iteration
2,0,1,5,10.34,5.933,iteration
2,0,1,6,12.93,6.31,iteration
2,0,1,7,18.73,6.6,iteration
2,0,1,8,23.47,6.92,iteration
2,0,1,9,26.55,7.09,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.26,4.501,iteration
4,0,1,3,3.88,4.502,iteration
4,0,1,4,5.02,5.877,iteration
4,0,1,5,10.34,5.985,iteration
4,0,1,6,12.93,6.343,iteration
4,0,1,7,18.73,6.6,iteration
4,0,1,8,23.47,6.92,iteration
4,0,1,9,26.55,7.09,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.26,4.501,iteration
6,0,1,3,3.88,4.502,iteration
6,0,1,4,5.02,5.905,iteration
6,0,1,5,10.34,6.055,iteration
6,0,1,6,12.93,6.371,iteration
6,0,1,7,18.73,6.6,iteration
6,0,1,8,23.47,6.92,iteration
6,0,1,9,26.55,7.09,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.26,4.501,iteration
8,0,1,3,3.88,4.502,iteration
8,0,1,4,5.02,5.926,iteration
8,0,1,5,10.34,6.113,iteration
8,0,1,6,12.93,6.386,iteration
8,0,1,7,18.73,6.6,iteration
8,0,1,8,23.47,6.92,iteration
8,0,1,9,26.55,7.09,iteration
8,0,1,10,45.0,8.1,iteration
