iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.016333333333333335,0.028944391128123213,0.03323485452887609,0.016333333333333335,0.0,0.082,0.082,9
4,0,1,0.01566666666666667,0.025473297566057065,0.02990540642314251,0.01566666666666667,0.0,0.077,0.077,9
6,0,1,0.011000000000000001,0.01746106780494506,0.02063707558955214,0.011000000000000001,0.0,0.052,0.052,9
8,0,1,0.012,0.02245489305746572,0.025460208605237747,0.012,0.0,0.072,0.072,9
