iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.53,4.793,iteration
2,0,1,3,3.99,5.619,iteration
2,0,1,4,5.1,5.89,iteration
2,0,1,5,8.96,6.219,iteration
2,0,1,6,18.98,6.47,iteration
2,0,1,7,23.43,6.67,iteration
2,0,1,8,26.29,6.96,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.53,4.786,iteration
4,0,1,3,3.99,5.616,iteration
4,0,1,4,5.1,5.901,iteration
4,0,1,5,8.96,6.212,iteration
4,0,1,6,18.98,6.47,iteration
4,0,1,7,23.43,6.67,iteration
4,0,1,8,26.29,6.96,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.53,4.779,iteration
6,0,1,3,3.99,5.622,iteration
6,0,1,4,5.1,5.907,iteration
6,0,1,5,8.96,6.199,iteration
6,0,1,6,18.98,6.47,iteration
6,0,1,7,23.43,6.67,iteration
6,0,1,8,26.29,6.96,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.53,4.773,iteration
8,0,1,3,3.99,5.631,iteration
8,0,1,4,5.1,5.91,iteration
8,0,1,5,8.96,6.19,iteration
8,0,1,6,18.98,6.47,iteration
8,0,1,7,23.43,6.67,iteration
8,0,1,8,26.29,6.96,iteration
8,0,1,9,45.0,8.1,iteration
