iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.034764,0.024849,0.157636,,True,True,False,accepted
1,0,0,0.023038,0.016467,0.128325,4.652,True,True,False,accepted
2,0,0,0.002697,0.001796,0.04238,3.038,True,True,False,accepted
3,0,0,0.002473,0.001768,0.042043,0.522,True,True,False,accepted
4,0,0,0.002311,0.001539,0.039234,1.651,True,True,False,accepted
5,0,0,0.002138,0.001528,0.039088,0.231,True,True,False,accepted
6,0,0,0.00217,0.001446,0.038022,1.3,True,True,False,accepted
7,0,0,0.002003,0.001432,0.03784,0.247,True,True,False,accepted
8,0,0,0.002089,0.001391,0.0373,0.933,True,True,True,accepted
