iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.24,4.55,iteration
2,0,1,3,4.8,4.916,iteration
2,0,1,4,4.86,5.245,iteration
2,0,1,5,8.13,5.534,iteration
2,0,1,6,9.45,5.746,iteration
2,0,1,7,13.3,5.816,iteration
2,0,1,8,15.34,6.203,iteration
2,0,1,9,18.75,6.425,iteration
2,0,1,10,23.1,6.72,iteration
2,0,1,11,27.31,6.93,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.24,4.501,iteration
4,0,1,3,4.8,4.91,iteration
4,0,1,4,4.86,5.326,iteration
4,0,1,5,8.13,5.609,iteration
4,0,1,6,9.45,5.804,iteration
4,0,1,7,13.3,5.811,iteration
4,0,1,8,15.34,6.28,iteration
4,0,1,9,18.75,6.43,iteration
4,0,1,10,23.1,6.72,iteration
4,0,1,11,27.31,6.93,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.24,4.501,iteration
6,0,1,3,4.8,4.905,iteration
6,0,1,4,4.86,5.4,iteration
6,0,1,5,8.13,5.656,iteration
6,0,1,6,9.45,5.869,iteration
6,0,1,7,13.3,5.87,iteration
6,0,1,8,15.34,6.351,iteration
6,0,1,9,18.75,6.43,iteration
6,0,1,10,23.1,6.72,iteration
6,0,1,11,27.31,6.93,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.24,4.501,iteration
8,0,1,3,4.8,4.899,iteration
8,0,1,4,4.86,5.463,iteration
8,0,1,5,8.13,5.738,iteration
8,0,1,6,9.45,5.92,iteration
8,0,1,7,13.3,5.921,iteration
8,0,1,8,15.34,6.41,iteration
8,0,1,9,18.75,6.43,iteration
8,0,1,10,23.1,6.72,iteration
8,0,1,11,27.31,6.93,iteration
8,0,1,12,45.0,8.1,iteration
