iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.012111111111111112,0.054237019838737965,0.05557277510916054,0.02411111111111111,-0.025,0.163,0.163,9
4,0,1,0.010000000000000002,0.03131559781748812,0.03287349489583769,0.012888888888888889,-0.009,0.098,0.098,9
6,0,1,0.006111111111111111,0.01837537267615692,0.019364916731037084,0.007,-0.003,0.058,0.058,9
8,0,1,0.006666666666666666,0.021725560982400433,0.022725414065412418,0.008444444444444445,-0.004,0.068,0.068,9
