iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.84,4.793,iteration
2,0,1,3,4.39,5.065,iteration
2,0,1,4,4.48,5.935,iteration
2,0,1,5,11.23,6.346,iteration
2,0,1,6,18.72,6.61,iteration
2,0,1,7,22.58,6.82,iteration
2,0,1,8,27.25,7.11,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.84,4.891,iteration
4,0,1,3,4.39,5.055,iteration
4,0,1,4,4.48,5.931,iteration
4,0,1,5,11.23,6.35,iteration
4,0,1,6,18.72,6.61,iteration
4,0,1,7,22.58,6.82,iteration
4,0,1,8,27.25,7.11,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.84,4.949,iteration
6,0,1,3,4.39,5.052,iteration
6,0,1,4,4.48,5.931,iteration
6,0,1,5,11.23,6.35,iteration
6,0,1,6,18.72,6.61,iteration
6,0,1,7,22.58,6.82,iteration
6,0,1,8,27.25,7.11,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.84,5.017,iteration
8,0,1,3,4.39,5.05,iteration
8,0,1,4,4.48,5.929,iteration
8,0,1,5,11.23,6.345,iteration
8,0,1,6,18.72,6.61,iteration
8,0,1,7,22.58,6.82,iteration
8,0,1,8,27.25,7.11,iteration
8,0,1,9,45.0,8.1,iteration
