iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.0198,0.07869790340282262,0.08115047750937761,0.0484,-0.143,0.179,0.179,10
4,0,1,0.0073999999999999995,0.0522478707700132,0.05276930926210803,0.029599999999999998,-0.111,0.095,0.111,10
6,0,1,0.003600000000000001,0.029268413007882747,0.029488980992906488,0.017599999999999998,-0.052,0.058,0.058,10
8,0,1,0.004100000000000001,0.011220071301021218,0.01194571052721436,0.0075000000000000015,-0.017,0.021,0.021,10
