iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.67,4.611,iteration
2,0,1,3,4.01,5.526,iteration
2,0,1,4,4.79,5.851,iteration
2,0,1,5,9.3,6.181,iteration
2,0,1,6,19.0,6.37,iteration
2,0,1,7,22.91,6.64,iteration
2,0,1,8,27.05,6.94,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.67,4.61,iteration
4,0,1,3,4.01,5.537,iteration
4,0,1,4,4.79,5.848,iteration
4,0,1,5,9.3,6.177,iteration
4,0,1,6,19.0,6.37,iteration
4,0,1,7,22.91,6.64,iteration
4,0,1,8,27.05,6.94,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.67,4.609,iteration
6,0,1,3,4.01,5.549,iteration
6,0,1,4,4.79,5.849,iteration
6,0,1,5,9.3,6.168,iteration
6,0,1,6,19.0,6.37,iteration
6,0,1,7,22.91,6.64,iteration
6,0,1,8,27.05,6.94,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.67,4.608,iteration
8,0,1,3,4.01,5.56,iteration
8,0,1,4,4.79,5.845,iteration
8,0,1,5,9.3,6.166,iteration
8,0,1,6,19.0,6.37,iteration
8,0,1,7,22.91,6.64,iteration
8,0,1,8,27.05,6.94,iteration
8,0,1,9,45.0,8.1,iteration
