iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.012199999999999999,0.038017890525382916,0.03992743417751759,0.023799999999999998,-0.058,0.092,0.092,10
4,0,1,0.005500000000000001,0.023118174668429168,0.023763417262675,0.014700000000000001,-0.046,0.041,0.046,10
6,0,1,0.0040999999999999995,0.017137386031714403,0.017621010186706098,0.010900000000000002,-0.034,0.029,0.034,10
8,0,1,0.0013,0.01057402477772773,0.01065363787633126,0.0063,-0.025,0.017,0.025,10
