iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.56,4.501,iteration
2,0,1,3,4.44,4.652,iteration
2,0,1,4,5.03,5.862,iteration
2,0,1,5,8.99,6.105,iteration
2,0,1,6,12.12,6.353,iteration
2,0,1,7,18.16,6.7,iteration
2,0,1,8,23.02,6.86,iteration
2,0,1,9,26.82,7.04,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.56,4.501,iteration
4,0,1,3,4.44,4.605,iteration
4,0,1,4,5.03,5.887,iteration
4,0,1,5,8.99,6.145,iteration
4,0,1,6,12.12,6.388,iteration
4,0,1,7,18.16,6.7,iteration
4,0,1,8,23.02,6.86,iteration
4,0,1,9,26.82,7.04,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.56,4.501,iteration
6,0,1,3,4.44,4.572,iteration
6,0,1,4,5.03,5.904,iteration
6,0,1,5,8.99,6.175,iteration
6,0,1,6,12.12,6.416,iteration
6,0,1,7,18.16,6.7,iteration
6,0,1,8,23.02,6.86,iteration
6,0,1,9,26.82,7.04,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.56,4.501,iteration
8,0,1,3,4.44,4.546,iteration
8,0,1,4,5.03,5.914,iteration
8,0,1,5,8.99,6.192,iteration
8,0,1,6,12.12,6.427,iteration
8,0,1,7,18.16,6.7,iteration
8,0,1,8,23.02,6.86,iteration
8,0,1,9,26.82,7.04,iteration
8,0,1,10,45.0,8.1,iteration
