iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.58,4.739,iteration
2,0,1,3,3.69,5.698,iteration
2,0,1,4,5.24,5.951,iteration
2,0,1,5,8.99,6.212,iteration
2,0,1,6,19.24,6.48,iteration
2,0,1,7,21.78,6.74,iteration
2,0,1,8,26.74,6.95,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.58,4.737,iteration
4,0,1,3,3.69,5.695,iteration
4,0,1,4,5.24,5.948,iteration
4,0,1,5,8.99,6.214,iteration
4,0,1,6,19.24,6.48,iteration
4,0,1,7,21.78,6.74,iteration
4,0,1,8,26.74,6.95,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.58,4.734,iteration
6,0,1,3,3.69,5.696,iteration
6,0,1,4,5.24,5.946,iteration
6,0,1,5,8.99,6.212,iteration
6,0,1,6,19.24,6.48,iteration
6,0,1,7,21.78,6.74,iteration
6,0,1,8,26.74,6.95,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.58,4.732,iteration
8,0,1,3,3.69,5.697,iteration
8,0,1,4,5.24,5.945,iteration
8,0,1,5,8.99,6.208,iteration
8,0,1,6,19.24,6.48,iteration
8,0,1,7,21.78,6.74,iteration
8,0,1,8,26.74,6.95,iteration
8,0,1,9,45.0,8.1,iteration
