iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.82,4.566,iteration
2,0,1,3,4.61,4.831,iteration
2,0,1,4,5.35,5.879,iteration
2,0,1,5,9.5,6.082,iteration
2,0,1,6,12.48,6.29,iteration
2,0,1,7,18.5,6.59,iteration
2,0,1,8,23.53,6.81,iteration
2,0,1,9,27.45,6.95,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.82,4.501,iteration
4,0,1,3,4.61,4.788,iteration
4,0,1,4,5.35,5.908,iteration
4,0,1,5,9.5,6.137,iteration
4,0,1,6,12.48,6.361,iteration
4,0,1,7,18.5,6.59,iteration
4,0,1,8,23.53,6.81,iteration
4,0,1,9,27.45,6.95,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.82,4.501,iteration
6,0,1,3,4.61,4.756,iteration
6,0,1,4,5.35,5.93,iteration
6,0,1,5,9.5,6.165,iteration
6,0,1,6,12.48,6.426,iteration
6,0,1,7,18.5,6.59,iteration
6,0,1,8,23.53,6.81,iteration
6,0,1,9,27.45,6.95,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.82,4.501,iteration
8,0,1,3,4.61,4.744,iteration
8,0,1,4,5.35,5.947,iteration
8,0,1,5,9.5,6.168,iteration
8,0,1,6,12.48,6.441,iteration
8,0,1,7,18.5,6.59,iteration
8,0,1,8,23.53,6.81,iteration
8,0,1,9,27.45,6.95,iteration
8,0,1,10,45.0,8.1,iteration
