iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.73,4.83,iteration
2,0,1,3,4.06,5.403,iteration
2,0,1,4,5.23,6.023,iteration
2,0,1,5,9.68,6.333,iteration
2,0,1,6,18.51,6.62,iteration
2,0,1,7,22.39,6.89,iteration
2,0,1,8,27.55,7.16,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.73,4.863,iteration
4,0,1,3,4.06,5.552,iteration
4,0,1,4,5.23,5.997,iteration
4,0,1,5,9.68,6.327,iteration
4,0,1,6,18.51,6.62,iteration
4,0,1,7,22.39,6.89,iteration
4,0,1,8,27.55,7.16,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.73,4.83,iteration
6,0,1,3,4.06,5.621,iteration
6,0,1,4,5.23,5.987,iteration
6,0,1,5,9.68,6.319,iteration
6,0,1,6,18.51,6.62,iteration
6,0,1,7,22.39,6.89,iteration
6,0,1,8,27.55,7.16,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.73,4.813,iteration
8,0,1,3,4.06,5.694,iteration
8,0,1,4,5.23,5.966,iteration
8,0,1,5,9.68,6.294,iteration
8,0,1,6,18.51,6.62,iteration
8,0,1,7,22.39,6.89,iteration
8,0,1,8,27.55,7.16,iteration
8,0,1,9,45.0,8.1,iteration
