iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.018933,0.012937,0.113741,,True,True,False,accepted
1,0,0,0.002463,0.001683,0.041025,6.582,True,True,False,accepted
2,0,0,0.001676,0.00107,0.032718,1.006,True,True,False,accepted
3,0,0,0.001545,0.001056,0.032495,0.377,True,True,False,accepted
4,0,0,0.001593,0.001017,0.031892,0.729,True,True,False,accepted
5,0,0,0.001479,0.00101,0.031787,0.322,True,True,False,accepted
6,0,0,0.001553,0.000992,0.031492,0.532,True,True,False,accepted
7,0,0,0.001448,0.00099,0.031458,0.245,True,True,False,accepted
8,0,0,0.001527,0.000975,0.031229,0.431,True,True,True,accepted
