iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,0.04,0.541,-1.269,0.16,iteration,True
1,0,2,0.008,0.76,-0.666,0.206,iteration,True
1,0,3,0.013,0.67,-0.732,0.225,iteration,True
1,0,4,-0.035,0.554,-0.503,0.225,iteration,True
1,0,5,0.057,0.359,-0.825,-0.232,iteration,True
1,0,6,0.027,0.463,-0.927,0.085,iteration,True
1,0,7,0.047,0.421,-0.876,-0.073,iteration,True
1,0,8,-0.002,0.515,-0.631,0.336,iteration,True
1,0,9,0.012,0.361,-0.887,0.246,iteration,True
1,0,10,-0.008,0.602,-0.587,0.258,iteration,True
1,0,11,0.02,0.408,-0.907,0.075,iteration,True
1,0,12,-0.009,0.537,-0.642,0.288,iteration,True
1,0,13,0.055,0.339,-1.14,-0.058,iteration,True
1,0,14,0.032,0.297,-0.854,0.053,iteration,True
1,0,15,-0.012,0.574,-0.646,-0.152,iteration,True
1,0,16,0.021,0.463,-1.013,-0.039,iteration,True
1,0,17,0.031,0.536,-0.924,0.131,iteration,True
1,0,18,0.05,0.454,-0.924,-0.072,iteration,True
1,0,19,0.052,0.394,-0.857,-0.191,iteration,True
1,0,20,0.03,0.403,-0.858,0.08,iteration,True
1,0,21,-0.012,0.653,-0.599,0.224,iteration,True
1,0,22,-0.004,0.487,-0.544,0.185,iteration,True
1,0,23,0.04,0.403,-0.885,-0.058,iteration,True
1,0,24,0.02,0.348,-0.855,0.053,iteration,True
1,0,25,0.019,0.682,-1.193,0.154,iteration,True
1,0,26,0.029,0.417,-0.863,0.148,iteration,True
1,0,27,0.032,0.45,-0.919,0.079,iteration,True
1,0,28,-0.033,0.749,-0.221,-0.471,iteration,True
1,0,29,0.035,0.511,-0.778,-0.566,iteration,True
1,0,30,0.054,0.334,-0.928,-0.154,iteration,True
1,0,31,0.11,0.442,-0.698,-0.453,iteration,True
1,0,32,-0.013,0.395,-0.477,-0.075,iteration,True
1,0,33,0.009,0.42,-0.601,0.158,iteration,True
1,0,34,0.006,0.515,-0.708,0.17,iteration,True
1,0,35,0.022,0.409,-0.754,0.02,iteration,True
1,0,36,0.045,0.291,-1.065,-0.286,iteration,True
1,0,37,0.002,0.575,-0.542,0.099,iteration,True
1,0,38,0.026,0.461,-0.901,0.186,iteration,True
1,0,39,0.026,0.346,-0.715,-0.314,iteration,True
1,0,40,-0.041,0.255,-0.529,-0.268,iteration,True
1,0,41,-0.006,0.691,-0.332,-0.154,iteration,True
1,0,42,0.04,0.399,-0.928,0.065,iteration,True
1,0,43,-0.024,0.168,-0.879,0.057,iteration,True
1,0,44,0.008,0.641,-0.843,0.355,iteration,True
1,0,45,0.009,0.513,-0.668,-0.119,iteration,True
1,0,46,0.042,0.496,-0.896,0.157,iteration,True
2,0,1,-0.034,0.04,-0.09,0.206,iteration,True
2,0,2,-0.006,-0.042,-0.05,0.093,iteration,True
2,0,3,-0.012,-0.012,-0.014,0.081,iteration,True
2,0,4,-0.002,0.001,-0.086,0.054,iteration,True
2,0,5,-0.024,0.082,0.004,0.073,iteration,True
2,0,6,-0.025,0.038,-0.028,0.129,iteration,True
2,0,7,-0.024,0.017,-0.031,0.081,iteration,True
2,0,8,-0.006,0.021,-0.017,0.062,iteration,True
2,0,9,-0.022,0.065,-0.039,0.143,iteration,True
2,0,10,-0.007,0.011,-0.038,0.076,iteration,True
2,0,11,-0.031,0.039,0.003,0.213,iteration,True
2,0,12,-0.008,0.019,-0.025,0.069,iteration,True
2,0,13,-0.024,0.031,-0.038,0.068,iteration,True
2,0,14,-0.018,0.062,-0.02,0.094,iteration,True
2,0,15,-0.011,-0.02,0.005,0.058,iteration,True
2,0,16,-0.026,0.042,-0.039,0.117,iteration,True
2,0,17,-0.025,0.04,-0.049,0.127,iteration,True
2,0,18,-0.02,0.038,-0.011,0.07,iteration,True
2,0,19,-0.025,0.057,0.01,0.1,iteration,True
2,0,20,-0.03,0.037,0.0,0.186,iteration,True
