iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.004444444444444444,0.016707357734517325,0.017288403306519918,0.010666666666666665,-0.028,0.036,0.036,9
4,0,1,0.00011111111111111121,0.0064367770479823285,0.006437735971942656,0.003666666666666667,-0.016,0.008,0.016,9
6,0,1,0.00033333333333333343,0.004760952285695233,0.0047726070210921175,0.002777777777777778,-0.011,0.008,0.011,9
8,0,1,0.00044444444444444447,0.004424957278164417,0.004447221354708778,0.0024444444444444444,-0.009,0.009,0.009,9
