iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.0,4.501,iteration
2,0,1,3,4.43,4.634,iteration
2,0,1,4,5.18,5.868,iteration
2,0,1,5,10.57,6.099,iteration
2,0,1,6,13.29,6.36,iteration
2,0,1,7,19.32,6.58,iteration
2,0,1,8,22.77,6.8,iteration
2,0,1,9,27.45,7.14,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.0,4.501,iteration
4,0,1,3,4.43,4.558,iteration
4,0,1,4,5.18,5.904,iteration
4,0,1,5,10.57,6.134,iteration
4,0,1,6,13.29,6.386,iteration
4,0,1,7,19.32,6.58,iteration
4,0,1,8,22.77,6.8,iteration
4,0,1,9,27.45,7.14,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.0,4.501,iteration
6,0,1,3,4.43,4.509,iteration
6,0,1,4,5.18,5.925,iteration
6,0,1,5,10.57,6.157,iteration
6,0,1,6,13.29,6.42,iteration
6,0,1,7,19.32,6.58,iteration
6,0,1,8,22.77,6.8,iteration
6,0,1,9,27.45,7.14,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.0,4.501,iteration
8,0,1,3,4.43,4.502,iteration
8,0,1,4,5.18,5.934,iteration
8,0,1,5,10.57,6.173,iteration
8,0,1,6,13.29,6.432,iteration
8,0,1,7,19.32,6.58,iteration
8,0,1,8,22.77,6.8,iteration
8,0,1,9,27.45,7.14,iteration
8,0,1,10,45.0,8.1,iteration
