iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.018555555555555558,0.07893895125152954,0.08109048443970887,0.049666666666666665,-0.094,0.177,0.177,9
4,0,1,0.014666666666666668,0.030430248109405877,0.033780336160421955,0.017777777777777778,-0.014,0.088,0.088,9
6,0,1,0.007333333333333334,0.013063945294843617,0.01498147003616282,0.007555555555555556,-0.001,0.037,0.037,9
8,0,1,0.004999999999999999,0.0141578403877302,0.01501480750607361,0.007222222222222221,-0.01,0.043,0.043,9
