iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.43,4.501,iteration
2,0,1,3,3.39,5.654,iteration
2,0,1,4,5.42,6.038,iteration
2,0,1,5,9.27,6.285,iteration
2,0,1,6,18.81,6.286,iteration
2,0,1,7,21.02,6.71,iteration
2,0,1,8,25.85,6.84,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.43,4.501,iteration
4,0,1,3,3.39,5.694,iteration
4,0,1,4,5.42,6.064,iteration
4,0,1,5,9.27,6.326,iteration
4,0,1,6,18.81,6.327,iteration
4,0,1,7,21.02,6.71,iteration
4,0,1,8,25.85,6.84,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.43,4.501,iteration
6,0,1,3,3.39,5.711,iteration
6,0,1,4,5.42,6.076,iteration
6,0,1,5,9.27,6.341,iteration
6,0,1,6,18.81,6.342,iteration
6,0,1,7,21.02,6.71,iteration
6,0,1,8,25.85,6.84,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.43,4.501,iteration
8,0,1,3,3.39,5.719,iteration
8,0,1,4,5.42,6.074,iteration
8,0,1,5,9.27,6.34,iteration
8,0,1,6,18.81,6.342,iteration
8,0,1,7,21.02,6.71,iteration
8,0,1,8,25.85,6.84,iteration
8,0,1,9,45.0,8.1,iteration
