iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.09,4.501,iteration
2,0,1,3,3.52,5.36,iteration
2,0,1,4,5.69,6.025,iteration
2,0,1,5,8.85,6.259,iteration
2,0,1,6,19.77,6.43,iteration
2,0,1,7,22.9,6.66,iteration
2,0,1,8,26.5,6.85,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.09,4.501,iteration
4,0,1,3,3.52,5.446,iteration
4,0,1,4,5.69,6.058,iteration
4,0,1,5,8.85,6.315,iteration
4,0,1,6,19.77,6.43,iteration
4,0,1,7,22.9,6.66,iteration
4,0,1,8,26.5,6.85,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.09,4.501,iteration
6,0,1,3,3.52,5.49,iteration
6,0,1,4,5.69,6.09,iteration
6,0,1,5,8.85,6.355,iteration
6,0,1,6,19.77,6.43,iteration
6,0,1,7,22.9,6.66,iteration
6,0,1,8,26.5,6.85,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.09,4.5,iteration
8,0,1,3,3.52,5.558,iteration
8,0,1,4,5.69,6.107,iteration
8,0,1,5,8.85,6.369,iteration
8,0,1,6,19.77,6.43,iteration
8,0,1,7,22.9,6.66,iteration
8,0,1,8,26.5,6.85,iteration
8,0,1,9,45.0,8.1,iteration
