iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.69,4.797,iteration
2,0,1,3,4.13,5.792,iteration
2,0,1,4,5.15,6.035,iteration
2,0,1,5,9.41,6.34,iteration
2,0,1,6,18.62,6.57,iteration
2,0,1,7,22.07,6.86,iteration
2,0,1,8,27.61,7.16,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.69,4.809,iteration
4,0,1,3,4.13,5.815,iteration
4,0,1,4,5.15,6.012,iteration
4,0,1,5,9.41,6.331,iteration
4,0,1,6,18.62,6.57,iteration
4,0,1,7,22.07,6.86,iteration
4,0,1,8,27.61,7.16,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.69,4.821,iteration
6,0,1,3,4.13,5.847,iteration
6,0,1,4,5.15,5.992,iteration
6,0,1,5,9.41,6.314,iteration
6,0,1,6,18.62,6.57,iteration
6,0,1,7,22.07,6.86,iteration
6,0,1,8,27.61,7.16,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.69,4.83,iteration
8,0,1,3,4.13,5.85,iteration
8,0,1,4,5.15,5.989,iteration
8,0,1,5,9.41,6.301,iteration
8,0,1,6,18.62,6.57,iteration
8,0,1,7,22.07,6.86,iteration
8,0,1,8,27.61,7.16,iteration
8,0,1,9,45.0,8.1,iteration
