iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.516,-0.07,-0.595,0.462,iteration,True
1,0,2,-0.503,-0.337,0.289,0.144,iteration,True
1,0,3,-0.48,-0.066,-0.185,0.663,iteration,True
1,0,4,-0.607,0.183,0.467,1.524,iteration,True
1,0,5,-0.456,0.195,-0.394,0.741,iteration,True
1,0,6,-0.57,0.036,-0.005,0.869,iteration,True
1,0,7,-0.583,0.34,0.479,1.249,iteration,True
1,0,8,-0.637,0.466,0.398,1.613,iteration,True
1,0,9,-0.44,0.557,-0.2,0.265,iteration,True
1,0,10,-0.457,0.396,0.188,0.379,iteration,True
1,0,11,-0.5,0.465,0.146,0.32,iteration,True
1,0,12,-0.573,-0.285,-0.39,0.923,iteration,True
1,0,13,-0.541,-0.121,0.668,0.82,iteration,True
1,0,14,-0.643,-0.052,0.411,1.465,iteration,True
1,0,15,-0.491,-0.007,0.267,0.77,iteration,True
1,0,16,-0.548,0.009,-0.12,0.393,iteration,True
1,0,17,-0.48,0.28,0.035,0.42,iteration,True
1,0,18,-0.509,0.619,-0.431,1.303,iteration,True
1,0,19,-0.632,0.411,0.45,1.393,iteration,True
1,0,20,-0.527,0.305,0.203,0.986,iteration,True
1,0,21,-0.656,-0.081,-0.207,1.847,iteration,True
1,0,22,-0.589,-0.047,-0.928,1.168,iteration,True
1,0,23,-0.627,0.488,0.492,1.706,iteration,True
1,0,24,-0.497,0.355,-0.415,0.589,iteration,True
1,0,25,-0.528,0.169,-0.298,0.811,iteration,True
1,0,26,-0.569,0.044,-0.737,1.076,iteration,True
1,0,27,-0.57,-0.105,-0.702,1.139,iteration,True
1,0,28,-0.302,-0.412,0.363,0.7,iteration,True
1,0,29,-0.708,0.016,-0.512,1.628,iteration,True
1,0,30,-0.549,-0.248,-0.684,1.829,iteration,True
1,0,31,-0.469,-0.64,0.345,0.799,iteration,True
1,0,32,-0.472,-0.54,0.075,0.663,iteration,True
1,0,33,-0.614,0.061,0.246,0.979,iteration,True
1,0,34,-0.521,-0.274,0.59,0.048,iteration,True
1,0,35,-0.591,-0.567,-0.182,1.385,iteration,True
1,0,36,-0.538,-0.214,0.503,0.866,iteration,True
1,0,37,-0.452,0.23,-0.06,0.453,iteration,True
1,0,38,-0.533,0.348,-0.124,1.706,iteration,True
1,0,39,-0.477,-0.039,0.17,0.692,iteration,True
1,0,40,-0.582,0.027,0.425,1.132,iteration,True
1,0,41,-0.481,-0.009,0.381,0.077,iteration,True
2,0,1,0.098,0.398,-0.357,-0.301,iteration,True
2,0,2,0.107,0.431,-0.504,0.047,iteration,True
2,0,3,0.083,0.399,-0.298,-0.005,iteration,True
2,0,4,0.103,0.183,-0.126,-0.261,iteration,True
2,0,5,0.117,0.44,-0.35,-0.306,iteration,True
2,0,6,0.083,0.401,-0.308,0.005,iteration,True
2,0,7,0.051,0.209,-0.291,0.142,iteration,True
2,0,8,0.084,0.272,0.095,-0.431,iteration,True
2,0,9,0.048,-0.024,-0.533,-0.022,iteration,True
2,0,10,0.05,0.111,-0.515,0.177,iteration,True
2,0,11,0.045,0.105,-0.608,0.06,iteration,True
2,0,12,0.113,0.287,-0.319,-0.241,iteration,True
2,0,13,0.047,0.263,-0.407,0.24,iteration,True
2,0,14,0.09,0.426,0.029,-0.155,iteration,True
2,0,15,0.086,0.359,-0.251,-0.027,iteration,True
2,0,16,0.045,0.055,-0.51,0.213,iteration,True
2,0,17,0.063,0.015,-0.499,-0.064,iteration,True
2,0,18,0.105,0.095,-0.202,-0.255,iteration,True
2,0,19,0.088,0.037,-0.395,0.165,iteration,True
2,0,20,0.035,-0.012,-0.584,0.132,iteration,True
2,0,21,0.097,0.259,-0.312,0.119,iteration,True
2,0,22,0.129,0.312,-0.078,-0.392,iteration,True
2,0,23,0.121,0.089,-0.038,-0.326,iteration,True
2,0,24,0.15,0.444,-0.061,-0.142,iteration,True
2,0,25,0.041,0.182,-0.489,0.362,iteration,True
2,0,26,0.098,0.266,-0.295,-0.191,iteration,True
2,0,27,0.139,0.395,-0.063,-0.254,iteration,True
2,0,28,0.041,0.261,0.189,0.194,iteration,True
2,0,29,0.145,0.348,-0.505,-0.073,iteration,True
2,0,30,0.088,0.243,0.285,-0.138,iteration,True
2,0,31,0.042,0.451,-0.152,0.154,iteration,True
2,0,32,0.041,0.416,-0.112,0.095,iteration,True
2,0,33,0.07,0.317,-0.29,-0.127,iteration,True
2,0,34,0.041,0.315,-0.237,-0.159,iteration,True
2,0,35,0.086,0.36,0.112,-0.434,iteration,True
2,0,36,0.041,0.471,-0.147,0.168,iteration,True
2,0,37,0.052,0.075,-0.516,0.057,iteration,True
2,0,38,0.03,-0.033,-0.058,0.379,iteration,True
2,0,39,0.041,0.168,-0.462,0.239,iteration,True
2,0,40,0.071,0.405,-0.181,-0.26,iteration,True
2,0,41,0.033,0.189,-0.353,0.143,iteration,True
3,0,1,0.019,0.018,-0.067,-0.169,iteration,True
3,0,2,0.009,0.026,-0.062,0.005,iteration,True
3,0,3,0.009,0.023,-0.033,-0.011,iteration,True
3,0,4,0.009,0.002,-0.006,-0.018,iteration,True
3,0,5,0.02,0.03,-0.043,-0.196,iteration,True
3,0,6,0.009,0.024,-0.037,-0.01,iteration,True
3,0,7,0.012,0.01,-0.026,0.012,iteration,True
3,0,8,0.008,0.011,0.007,-0.027,iteration,True
3,0,9,0.012,0.001,-0.058,-0.061,iteration,True
3,0,10,0.007,0.009,-0.063,0.041,iteration,True
3,0,11,0.006,0.008,-0.08,0.013,iteration,True
3,0,12,0.015,0.007,-0.041,-0.099,iteration,True
3,0,13,0.012,0.015,-0.048,0.02,iteration,True
3,0,14,0.008,0.021,0.011,-0.014,iteration,True
3,0,15,0.01,0.025,-0.033,-0.024,iteration,True
3,0,16,0.013,-0.008,-0.062,-0.023,iteration,True
3,0,17,0.012,-0.003,-0.057,-0.056,iteration,True
3,0,18,0.017,0.007,-0.039,-0.115,iteration,True
3,0,19,0.012,-0.004,-0.039,0.01,iteration,True
3,0,20,0.008,-0.0,-0.054,0.013,iteration,True
3,0,21,0.012,-0.002,-0.008,0.003,iteration,True
3,0,22,0.017,0.008,-0.026,-0.143,iteration,True
3,0,23,0.009,0.002,-0.008,-0.013,iteration,True
3,0,24,0.017,0.045,-0.018,-0.13,iteration,True
3,0,25,0.003,0.015,-0.047,0.083,iteration,True
3,0,26,0.019,0.019,-0.048,-0.153,iteration,True
3,0,27,0.014,0.018,-0.018,-0.098,iteration,True
3,0,28,0.008,0.021,0.011,0.05,iteration,True
3,0,29,0.007,0.01,-0.061,-0.046,iteration,True
3,0,30,0.01,0.015,0.013,-0.031,iteration,True
3,0,31,0.005,0.04,-0.02,0.045,iteration,True
3,0,32,0.007,0.035,-0.015,0.023,iteration,True
3,0,33,0.011,-0.027,-0.013,-0.105,iteration,True
3,0,34,0.009,0.017,-0.014,-0.008,iteration,True
3,0,35,0.015,-0.0,0.006,-0.17,iteration,True
3,0,36,0.005,0.043,-0.018,0.049,iteration,True
3,0,37,0.01,0.002,-0.051,-0.028,iteration,True
3,0,38,0.019,0.046,-0.031,0.039,iteration,True
3,0,39,0.005,0.02,-0.07,0.062,iteration,True
3,0,40,0.009,0.018,-0.004,-0.015,iteration,True
3,0,41,0.001,-0.022,-0.01,0.315,iteration,True
4,0,1,0.018,0.147,-0.207,-0.067,iteration,True
4,0,2,0.002,0.113,-0.186,0.033,iteration,True
4,0,3,0.012,0.161,-0.191,-0.015,iteration,True
4,0,4,-0.005,0.152,-0.147,-0.056,iteration,True
4,0,5,0.017,0.105,-0.189,-0.051,iteration,True
4,0,6,0.013,0.151,-0.201,-0.008,iteration,True
4,0,7,-0.004,0.146,-0.154,-0.042,iteration,True
4,0,8,-0.004,0.148,-0.131,-0.048,iteration,True
4,0,9,0.011,0.098,-0.185,0.009,iteration,True
4,0,10,0.011,0.145,-0.198,0.025,iteration,True
4,0,11,0.009,0.144,-0.223,-0.019,iteration,True
4,0,12,0.02,0.161,-0.198,-0.079,iteration,True
4,0,13,-0.008,0.159,-0.13,-0.077,iteration,True
4,0,14,-0.004,0.152,-0.132,-0.057,iteration,True
4,0,15,0.013,0.145,-0.194,-0.021,iteration,True
4,0,16,0.009,0.123,-0.188,-0.004,iteration,True
4,0,17,0.011,0.11,-0.19,-0.019,iteration,True
4,0,18,0.021,0.125,-0.187,-0.015,iteration,True
4,0,19,-0.006,0.142,-0.14,-0.053,iteration,True
4,0,20,-0.001,0.123,-0.182,0.072,iteration,True
4,0,21,-0.0,0.155,-0.149,-0.031,iteration,True
4,0,22,0.019,0.137,-0.197,-0.057,iteration,True
4,0,23,-0.007,0.156,-0.129,-0.059,iteration,True
4,0,24,0.013,0.047,-0.178,0.035,iteration,True
4,0,25,0.007,0.134,-0.186,0.079,iteration,True
4,0,26,0.01,0.115,-0.192,-0.018,iteration,True
4,0,27,0.016,0.134,-0.187,-0.066,iteration,True
4,0,28,-0.001,0.181,-0.147,-0.129,iteration,True
4,0,29,0.005,0.125,-0.17,0.011,iteration,True
4,0,30,0.004,0.173,-0.167,-0.143,iteration,True
4,0,31,0.001,0.173,-0.165,-0.098,iteration,True
4,0,32,0.001,0.171,-0.16,-0.103,iteration,True
4,0,33,-0.004,0.139,-0.144,-0.048,iteration,True
4,0,34,-0.008,0.156,-0.11,-0.072,iteration,True
4,0,35,0.002,0.171,-0.16,-0.164,iteration,True
4,0,36,0.001,0.172,-0.174,-0.08,iteration,True
4,0,37,0.01,0.117,-0.197,0.042,iteration,True
4,0,38,-0.0,0.077,-0.172,0.002,iteration,True
4,0,39,0.012,0.159,-0.217,0.039,iteration,True
4,0,40,-0.006,0.143,-0.133,-0.06,iteration,True
4,0,41,-0.006,0.167,-0.156,-0.017,iteration,True
5,0,1,0.016,0.009,-0.033,-0.054,iteration,True
5,0,2,0.013,0.007,-0.022,0.008,iteration,True
5,0,3,0.014,0.008,-0.021,-0.019,iteration,True
5,0,4,0.013,0.005,-0.012,-0.004,iteration,True
5,0,5,0.015,0.006,-0.02,-0.047,iteration,True
5,0,6,0.013,0.009,-0.024,-0.019,iteration,True
5,0,7,0.014,0.002,-0.006,-0.002,iteration,True
5,0,8,0.016,0.004,-0.007,0.006,iteration,True
5,0,9,0.014,0.006,-0.018,-0.028,iteration,True
5,0,10,0.013,0.009,-0.023,-0.012,iteration,True
5,0,11,0.013,0.009,-0.028,-0.019,iteration,True
5,0,12,0.015,0.005,-0.024,-0.045,iteration,True
5,0,13,0.015,-0.002,-0.022,0.001,iteration,True
5,0,14,0.013,0.005,-0.012,-0.005,iteration,True
5,0,15,0.014,0.011,-0.024,-0.026,iteration,True
5,0,16,0.014,0.006,-0.016,-0.014,iteration,True
5,0,17,0.014,0.005,-0.019,-0.017,iteration,True
5,0,18,0.015,0.006,-0.02,-0.037,iteration,True
5,0,19,0.014,0.004,-0.009,-0.001,iteration,True
5,0,20,0.012,0.008,-0.013,0.009,iteration,True
5,0,21,0.016,-0.009,-0.003,-0.002,iteration,True
5,0,22,0.015,0.005,-0.02,-0.047,iteration,True
5,0,23,0.014,0.004,-0.008,-0.002,iteration,True
5,0,24,0.013,0.002,-0.02,-0.002,iteration,True
5,0,25,0.012,0.008,-0.014,0.004,iteration,True
5,0,26,0.015,0.006,-0.016,-0.033,iteration,True
5,0,27,0.015,0.007,-0.021,-0.047,iteration,True
5,0,28,0.014,0.006,-0.01,-0.053,iteration,True
5,0,29,0.013,0.001,-0.019,-0.021,iteration,True
5,0,30,0.014,0.011,-0.021,-0.052,iteration,True
5,0,31,0.015,0.006,-0.011,-0.051,iteration,True
5,0,32,0.015,0.006,-0.012,-0.053,iteration,True
5,0,33,0.014,0.003,-0.005,-0.004,iteration,True
5,0,34,0.014,0.009,-0.008,-0.002,iteration,True
5,0,35,0.015,0.005,-0.014,-0.07,iteration,True
5,0,36,0.014,0.007,-0.013,-0.041,iteration,True
5,0,37,0.013,0.006,-0.016,-0.015,iteration,True
5,0,38,0.017,0.01,-0.0,0.01,iteration,True
5,0,39,0.013,0.014,-0.034,-0.011,iteration,True
5,0,40,0.014,0.006,-0.008,-0.002,iteration,True
5,0,41,0.014,0.009,-0.01,-0.021,iteration,True
6,0,1,0.005,0.097,-0.128,0.002,iteration,True
6,0,2,-0.0,0.077,-0.118,0.031,iteration,True
6,0,3,0.003,0.103,-0.124,0.004,iteration,True
6,0,4,-0.004,0.101,-0.096,-0.045,iteration,True
6,0,5,0.004,0.073,-0.117,0.032,iteration,True
6,0,6,0.003,0.099,-0.129,0.009,iteration,True
6,0,7,-0.003,0.097,-0.098,-0.038,iteration,True
6,0,8,-0.003,0.096,-0.091,-0.045,iteration,True
6,0,9,0.004,0.072,-0.112,0.036,iteration,True
6,0,10,0.003,0.097,-0.125,0.019,iteration,True
6,0,11,0.002,0.097,-0.138,-0.006,iteration,True
6,0,12,0.005,0.109,-0.129,-0.012,iteration,True
6,0,13,-0.006,0.105,-0.081,-0.071,iteration,True
6,0,14,-0.003,0.1,-0.089,-0.044,iteration,True
6,0,15,0.004,0.095,-0.125,0.001,iteration,True
6,0,16,0.003,0.086,-0.116,0.015,iteration,True
6,0,17,0.002,0.084,-0.118,0.029,iteration,True
6,0,18,0.004,0.09,-0.12,0.045,iteration,True
6,0,19,-0.005,0.095,-0.09,-0.042,iteration,True
6,0,20,-0.002,0.084,-0.117,0.053,iteration,True
6,0,21,-0.001,0.104,-0.097,-0.034,iteration,True
6,0,22,0.004,0.097,-0.129,0.016,iteration,True
6,0,23,-0.005,0.1,-0.087,-0.049,iteration,True
6,0,24,0.001,0.036,-0.126,0.112,iteration,True
6,0,25,0.002,0.09,-0.119,0.052,iteration,True
6,0,26,0.002,0.083,-0.119,0.033,iteration,True
6,0,27,0.004,0.094,-0.128,-0.002,iteration,True
6,0,28,-0.001,0.113,-0.1,-0.1,iteration,True
6,0,29,0.003,0.082,-0.104,0.004,iteration,True
6,0,30,-0.0,0.116,-0.118,-0.071,iteration,True
6,0,31,0.001,0.109,-0.105,-0.092,iteration,True
6,0,32,0.0,0.108,-0.102,-0.092,iteration,True
6,0,33,-0.003,0.094,-0.093,-0.031,iteration,True
6,0,34,-0.006,0.104,-0.072,-0.05,iteration,True
6,0,35,-0.0,0.11,-0.109,-0.089,iteration,True
6,0,36,0.001,0.108,-0.112,-0.076,iteration,True
6,0,37,0.003,0.082,-0.123,0.051,iteration,True
6,0,38,-0.001,0.051,-0.109,-0.01,iteration,True
6,0,39,0.004,0.104,-0.14,0.025,iteration,True
6,0,40,-0.005,0.095,-0.088,-0.045,iteration,True
6,0,41,-0.002,0.106,-0.1,-0.071,iteration,True
7,0,1,0.013,0.007,-0.018,-0.018,iteration,True
7,0,2,0.012,0.005,-0.014,0.009,iteration,True
7,0,3,0.012,0.006,-0.013,-0.011,iteration,True
7,0,4,0.012,0.003,-0.008,-0.005,iteration,True
7,0,5,0.012,0.003,-0.011,-0.001,iteration,True
7,0,6,0.012,0.006,-0.015,-0.009,iteration,True
7,0,7,0.013,-0.0,-0.002,-0.003,iteration,True
7,0,8,0.014,0.002,-0.006,0.005,iteration,True
7,0,9,0.012,0.003,-0.009,-0.001,iteration,True
7,0,10,0.012,0.006,-0.014,-0.009,iteration,True
7,0,11,0.012,0.006,-0.017,-0.012,iteration,True
7,0,12,0.013,0.005,-0.015,-0.019,iteration,True
7,0,13,0.014,-0.005,-0.018,-0.002,iteration,True
7,0,14,0.012,0.002,-0.008,-0.005,iteration,True
7,0,15,0.012,0.008,-0.015,-0.014,iteration,True
