iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.022555555555555558,0.04040932541192582,0.04627814458971607,0.022555555555555558,0.0,0.101,0.101,9
4,0,1,0.012555555555555554,0.02145336601981719,0.024857370916669543,0.012555555555555554,0.0,0.064,0.064,9
6,0,1,0.010222222222222223,0.015935828101606476,0.018932629094883902,0.010222222222222223,0.0,0.047,0.047,9
8,0,1,0.010666666666666666,0.02135935912480106,0.023874672772626646,0.010666666666666666,0.0,0.069,0.069,9
