iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.019888888888888887,0.03977281160805553,0.04446846573072254,0.021444444444444447,-0.007,0.108,0.108,9
4,0,1,0.015333333333333334,0.0287827108598972,0.03261219948969336,0.015333333333333334,0.0,0.074,0.074,9
6,0,1,0.013888888888888888,0.019957980550504628,0.024315061633115847,0.013888888888888888,0.0,0.049,0.049,9
8,0,1,0.008,0.012754084313139328,0.015055453054181621,0.008,0.0,0.038,0.038,9
