iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.038833,0.027757,0.166606,,True,True,False,accepted
1,0,0,0.025919,0.018526,0.136112,5.037,True,True,False,accepted
2,0,0,0.004708,0.003136,0.055997,2.49,True,True,False,accepted
3,0,0,0.00431,0.003081,0.055506,0.636,True,True,False,accepted
4,0,0,0.002434,0.001622,0.040269,2.182,True,True,False,accepted
5,0,0,0.002236,0.001598,0.039977,0.403,True,True,False,accepted
6,0,0,0.002257,0.001503,0.038772,1.385,True,True,False,accepted
7,0,0,0.002085,0.00149,0.038603,0.392,True,True,False,accepted
8,0,0,0.002147,0.00143,0.03782,1.015,True,True,True,accepted
