iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.014555555555555556,0.0261368667301407,0.029916550603303182,0.014777777777777779,-0.001,0.077,0.077,9
4,0,1,0.004111111111111111,0.017142827748358104,0.0176288904295698,0.010555555555555556,-0.029,0.034,0.034,9
6,0,1,0.0006666666666666666,0.008743251365736003,0.008768630958643936,0.004666666666666667,-0.008,0.024,0.024,9
8,0,1,0.00011111111111111121,0.010928499383054934,0.01092906420717,0.006555555555555555,-0.016,0.025,0.025,9
