iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.2720975609756097,0.07236250372444747,0.28155534914852237,0.2720975609756097,-0.408,-0.068,41
1,0,x,0.05887804878048781,0.264200976265432,0.2706820653235173,0.21112195121951222,-0.577,0.564,41
1,0,y,0.07390243902439025,0.3940063639994917,0.40087726970464876,0.34087804878048783,-0.734,0.782,41
1,0,z,-0.14202439024390243,0.37368987323225056,0.399768744126511,0.30743902439024384,-1.142,0.622,41
2,0,origin_time,0.06260975609756098,0.024201267905487815,0.06712438399590172,0.06260975609756098,0.018,0.135,41
2,0,x,0.3043414634146342,0.15416582927137773,0.34116100197457017,0.3043414634146342,0.014,0.601,41
2,0,y,-0.2817804878048781,0.16850381948267476,0.32831963159062677,0.28909756097560974,-0.589,0.15,41
2,0,z,0.0021707317073170725,0.1880001170781971,0.18801264877013188,0.1349512195121951,-0.403,0.571,41
3,0,origin_time,0.001048780487804878,0.004493633542605475,0.004614399519637335,0.0031463414634146343,-0.008,0.013,41
3,0,x,0.01404878048780488,0.011512350143644138,0.018163216648611286,0.015170731707317073,-0.017,0.048,41
3,0,y,-0.02753658536585366,0.022490212029253116,0.03555380669818223,0.030121951219512198,-0.066,0.04,41
3,0,z,-0.021439024390243904,0.07816088747420606,0.0810478630042827,0.054365853658536585,-0.238,0.159,41
4,0,origin_time,-0.0037073170731707324,0.0059887858716552705,0.0070434193469905634,0.005658536585365854,-0.015,0.012,41
4,0,x,0.1756829268292683,0.016066081563328505,0.17641601332106324,0.1756829268292683,0.136,0.205,41
4,0,y,-0.18407317073170734,0.02469560071803294,0.18572238658290166,0.18407317073170734,-0.23,-0.139,41
4,0,z,-0.016585365853658537,0.07024347052712743,0.0721749230148195,0.06034146341463415,-0.183,0.134,41
5,0,origin_time,-0.00036585365853658537,0.0010989151537628109,0.0011582156166423186,0.0008048780487804879,-0.003,0.002,41
5,0,x,0.007219512195121952,0.0039293280945018475,0.008219548382347786,0.007560975609756097,-0.006,0.017,41
5,0,y,-0.01604878048780488,0.008381021590655516,0.01810538257117978,0.016097560975609757,-0.037,0.001,41
5,0,z,-0.010170731707317074,0.02728074675237178,0.029114994879430568,0.022170731707317076,-0.093,0.053,41
6,0,origin_time,-0.008317073170731708,0.002788819353219198,0.008772184420781128,0.00851219512195122,-0.014,0.004,41
6,0,x,0.12260975609756097,0.013578817881629568,0.12335937980293941,0.12260975609756097,0.086,0.143,41
6,0,y,-0.11931707317073172,0.017879595980034902,0.12064925985035725,0.11931707317073172,-0.154,-0.081,41
6,0,z,-0.00951219512195122,0.06984621502785977,0.07049096119188684,0.05809756097560976,-0.127,0.205,41
7,0,origin_time,-0.0007073170731707318,0.0016855758578703413,0.0018279670168343154,0.001048780487804878,-0.006,0.002,41
7,0,x,0.004609756097560975,0.004071783026351273,0.006150550243082559,0.005585365853658537,-0.009,0.011,41
7,0,y,-0.011097560975609756,0.005995139812234007,0.012613388163995024,0.011097560975609756,-0.029,-0.003,41
7,0,z,-0.0013902439024390245,0.031581777741386964,0.03161236250922468,0.020707317073170733,-0.094,0.096,41
8,0,origin_time,-0.010658536585365853,0.003151536644919628,0.01111470131698795,0.010853658536585365,-0.016,0.004,41
8,0,x,0.09685365853658538,0.016985734295047104,0.09833181754378088,0.09685365853658538,0.059,0.12,41
8,0,y,-0.08029268292682927,0.014087260985379532,0.08151911342537121,0.08029268292682927,-0.106,-0.048,41
8,0,z,-0.010439024390243903,0.06469781493670997,0.06553457475107989,0.05297560975609755,-0.123,0.2,41
