iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,-0.0011111111111111105,0.023129800135776955,0.023156472577277876,0.012222222222222223,-0.06,0.031,0.06,9
4,0,1,0.0007777777777777777,0.012769562576496571,0.012793227374930325,0.007222222222222223,-0.029,0.022,0.029,9
6,0,1,-0.0022222222222222222,0.003937787810370966,0.004521553322083512,0.0026666666666666666,-0.01,0.002,0.01,9
8,0,1,-0.0035555555555555557,0.007833136325339808,0.008602325267042627,0.0044444444444444444,-0.019,0.004,0.019,9
