iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.09,4.773,iteration
2,0,1,3,3.91,5.701,iteration
2,0,1,4,5.6,6.076,iteration
2,0,1,5,9.48,6.37,iteration
2,0,1,6,19.42,6.7,iteration
2,0,1,7,22.47,6.94,iteration
2,0,1,8,26.66,7.2,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.09,4.744,iteration
4,0,1,3,3.91,5.723,iteration
4,0,1,4,5.6,6.079,iteration
4,0,1,5,9.48,6.381,iteration
4,0,1,6,19.42,6.7,iteration
4,0,1,7,22.47,6.94,iteration
4,0,1,8,26.66,7.2,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.09,4.733,iteration
6,0,1,3,3.91,5.726,iteration
6,0,1,4,5.6,6.075,iteration
6,0,1,5,9.48,6.374,iteration
6,0,1,6,19.42,6.7,iteration
6,0,1,7,22.47,6.94,iteration
6,0,1,8,26.66,7.2,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.09,4.733,iteration
8,0,1,3,3.91,5.73,iteration
8,0,1,4,5.6,6.057,iteration
8,0,1,5,9.48,6.355,iteration
8,0,1,6,19.42,6.7,iteration
8,0,1,7,22.47,6.94,iteration
8,0,1,8,26.66,7.2,iteration
8,0,1,9,45.0,8.1,iteration
