iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.55,4.776,iteration
2,0,1,3,5.17,5.817,iteration
2,0,1,4,5.63,5.893,iteration
2,0,1,5,9.06,6.197,iteration
2,0,1,6,19.16,6.41,iteration
2,0,1,7,22.48,6.55,iteration
2,0,1,8,27.0,6.87,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.55,4.782,iteration
4,0,1,3,5.17,5.838,iteration
4,0,1,4,5.63,5.895,iteration
4,0,1,5,9.06,6.18,iteration
4,0,1,6,19.16,6.41,iteration
4,0,1,7,22.48,6.55,iteration
4,0,1,8,27.0,6.87,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.55,4.789,iteration
6,0,1,3,5.17,5.877,iteration
6,0,1,4,5.63,5.883,iteration
6,0,1,5,9.06,6.163,iteration
6,0,1,6,19.16,6.41,iteration
6,0,1,7,22.48,6.55,iteration
6,0,1,8,27.0,6.87,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.55,4.797,iteration
8,0,1,3,5.17,5.877,iteration
8,0,1,4,5.63,5.887,iteration
8,0,1,5,9.06,6.155,iteration
8,0,1,6,19.16,6.41,iteration
8,0,1,7,22.48,6.55,iteration
8,0,1,8,27.0,6.87,iteration
8,0,1,9,45.0,8.1,iteration
