iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.78,4.867,iteration
2,0,1,3,4.53,5.767,iteration
2,0,1,4,5.72,6.049,iteration
2,0,1,5,8.99,6.305,iteration
2,0,1,6,18.56,6.55,iteration
2,0,1,7,22.51,6.76,iteration
2,0,1,8,26.51,7.03,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.78,4.934,iteration
4,0,1,3,4.53,5.825,iteration
4,0,1,4,5.72,6.035,iteration
4,0,1,5,8.99,6.311,iteration
4,0,1,6,18.56,6.55,iteration
4,0,1,7,22.51,6.76,iteration
4,0,1,8,26.51,7.03,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.78,4.986,iteration
6,0,1,3,4.53,5.878,iteration
6,0,1,4,5.72,6.022,iteration
6,0,1,5,8.99,6.297,iteration
6,0,1,6,18.56,6.55,iteration
6,0,1,7,22.51,6.76,iteration
6,0,1,8,26.51,7.03,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.78,5.044,iteration
8,0,1,3,4.53,5.877,iteration
8,0,1,4,5.72,6.017,iteration
8,0,1,5,8.99,6.288,iteration
8,0,1,6,18.56,6.55,iteration
8,0,1,7,22.51,6.76,iteration
8,0,1,8,26.51,7.03,iteration
8,0,1,9,45.0,8.1,iteration
