iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,0.007934782608695653,0.01892364770185826,0.020519873717723125,0.015760869565217394,-0.042,0.073,46
1,0,x,0.42671739130434777,0.08670305722594297,0.43543673728098903,0.42671739130434777,0.22,0.638,46
1,0,y,-0.808195652173913,0.1647423046385419,0.824815275762055,0.808195652173913,-1.245,-0.406,46
1,0,z,0.21823913043478263,0.20264224041212103,0.29781234973078924,0.26432608695652177,-0.476,0.482,46
2,0,origin_time,-0.00723913043478261,0.008873959908701844,0.011452168961076477,0.00832608695652174,-0.036,0.009,46
2,0,x,0.041326086956521735,0.016618552162942432,0.04454235893091468,0.041326086956521735,0.006,0.084,46
2,0,y,-0.06463043478260869,0.03143963069235759,0.07187171542589525,0.06463043478260869,-0.172,-0.01,46
2,0,z,0.03354347826086957,0.07844818464985805,0.08531871194934702,0.06980434782608695,-0.084,0.227,46
3,0,origin_time,-0.0009130434782608696,0.0029622706255471,0.0030997896141793098,0.0016956521739130439,-0.013,0.005,46
3,0,x,0.003021739130434783,0.006130781673811837,0.00683501216563276,0.004282608695652175,-0.023,0.023,46
3,0,y,-0.0056956521739130435,0.009334064693642528,0.01093458812170373,0.007347826086956522,-0.038,0.03,46
3,0,z,0.013391304347826087,0.04108288454632297,0.04321030472911072,0.026608695652173914,-0.148,0.139,46
4,0,origin_time,-0.0019130434782608694,0.0047905073115962855,0.005158361721726571,0.003869565217391305,-0.017,0.006,46
4,0,x,0.02960869565217391,0.004229699654614021,0.029909283130682092,0.02960869565217391,0.022,0.045,46
4,0,y,-0.04376086956521739,0.005622875570261086,0.0441206350224315,0.04376086956521739,-0.059,-0.032,46
4,0,z,0.03334782608695652,0.043001121012336184,0.05441666944093031,0.04295652173913044,-0.06,0.13,46
5,0,origin_time,-0.0011304347826086958,0.0014387297485021129,0.0018297065576087662,0.0011304347826086958,-0.007,-0.0,46
5,0,x,0.0018913043478260875,0.0026802681636566763,0.0032803764365111196,0.0021956521739130434,-0.002,0.012,46
5,0,y,-0.0036521739130434792,0.0030088087437906016,0.004731945091379029,0.003782608695652175,-0.017,0.002,46
5,0,z,0.017695652173913046,0.025480486621878174,0.031022432276464493,0.018695652173913047,-0.015,0.142,46
6,0,origin_time,-0.0019782608695652175,0.0035660788990929185,0.004078043008920908,0.003021739130434783,-0.012,0.004,46
6,0,x,0.025108695652173912,0.0029357486332803055,0.02527973926667964,0.025108695652173912,0.016,0.032,46
6,0,y,-0.03078260869565217,0.0033680922446720544,0.03096632111630732,0.03078260869565217,-0.04,-0.025,46
6,0,z,0.03719565217391305,0.03254269407437171,0.04942209504119458,0.037630434782608704,-0.004,0.095,46
7,0,origin_time,-0.0009347826086956524,0.0011497102454067262,0.001481773320691476,0.0009782608695652175,-0.005,0.001,46
7,0,x,0.0015,0.0019308704952857966,0.0024450482346091286,0.001978260869565218,-0.003,0.007,46
7,0,y,-0.00241304347826087,0.002122099933684656,0.0032134229345857574,0.0025000000000000005,-0.012,0.002,46
7,0,z,0.014586956521739131,0.014971822936489328,0.020902985016707436,0.015108695652173914,-0.012,0.058,46
8,0,origin_time,-0.0025000000000000005,0.002909878228439779,0.003836325234433054,0.002717391304347827,-0.01,0.003,46
8,0,x,0.02139130434782609,0.0022887082066524967,0.02151339319950532,0.02139130434782609,0.015,0.027,46
8,0,y,-0.02165217391304348,0.0024066700005387913,0.021785515730690742,0.02165217391304348,-0.028,-0.017,46
8,0,z,0.030630434782608695,0.026975317780819217,0.04081533173144409,0.031108695652173914,-0.004,0.079,46
