iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.7775853658536587,0.09513250723166726,0.7833831726058144,0.7775853658536587,-0.992,-0.517,41
1,0,x,-0.017829268292682925,0.4224934637935185,0.42286949494625115,0.341780487804878,-0.903,0.663,41
1,0,y,-0.08285365853658537,0.35429858986354723,0.36385741645896835,0.29392682926829267,-0.839,0.617,41
1,0,z,1.8910000000000002,0.18701741147583545,1.9002253845781352,1.8910000000000002,1.279,2.0,41
2,0,origin_time,0.04070731707317073,0.03884819982170692,0.05626960363004992,0.0463170731707317,-0.066,0.119,41
2,0,x,0.11173170731707316,0.08264765777751634,0.13897701161018522,0.11748780487804879,-0.084,0.296,41
2,0,y,-0.09453658536585366,0.12743914809189935,0.1586754626242646,0.13897560975609757,-0.269,0.28,41
2,0,z,-0.06304878048780489,0.09850367115097845,0.11695350337300509,0.09378048780487805,-0.297,0.119,41
3,0,origin_time,-0.003902439024390244,0.03315433597662846,0.033383214710243886,0.027512195121951223,-0.08,0.062,41
3,0,x,-0.010536585365853661,0.12440827702857364,0.12485367044821007,0.0908780487804878,-0.33,0.203,41
3,0,y,0.011780487804878049,0.08624398521130561,0.087044844063556,0.06646341463414634,-0.315,0.165,41
3,0,z,0.6471951219512195,0.5324508093396502,0.8380724254167432,0.6723170731707317,-0.37,1.904,41
4,0,origin_time,-0.007682926829268294,0.014982003878458926,0.016837096093983928,0.012853658536585367,-0.041,0.02,41
4,0,x,0.04982926829268292,0.044259160517439854,0.06664704995941442,0.05470731707317073,-0.039,0.128,41
4,0,y,-0.05546341463414634,0.04471923117765735,0.0712460525222275,0.062341463414634146,-0.133,0.035,41
4,0,z,-0.03917073170731707,0.08113881584081672,0.09009913239613679,0.06639024390243903,-0.209,0.101,41
5,0,origin_time,0.03814634146341463,0.01268677240010962,0.040200715926157454,0.03814634146341463,0.012,0.071,41
5,0,x,0.019902439024390244,0.04936415450657208,0.05322524616446873,0.032341463414634154,-0.082,0.197,41
5,0,y,0.00973170731707317,0.028042671657144837,0.02968328757020707,0.01997560975609756,-0.051,0.109,41
5,0,z,0.06902439024390244,0.1641586810858558,0.1780798669821781,0.13531707317073172,-0.479,0.388,41
6,0,origin_time,-0.006317073170731708,0.01856095958462178,0.01960649469299246,0.015000000000000003,-0.054,0.025,41
6,0,x,0.06475609756097561,0.04444387004718389,0.07854049755443086,0.0676829268292683,-0.03,0.155,41
6,0,y,-0.06873170731707316,0.042393064544513796,0.08075406808449419,0.06990243902439024,-0.15,0.009,41
6,0,z,-0.06199999999999999,0.10996451755885268,0.12623864353656222,0.09785365853658536,-0.267,0.159,41
7,0,origin_time,0.05036585365853658,0.005493926125392214,0.05066460736080356,0.05036585365853658,0.04,0.074,41
7,0,x,0.0017317073170731712,0.024430113754558697,0.024491412133494525,0.014756097560975609,-0.102,0.048,41
7,0,y,-0.0041463414634146335,0.014864528042698942,0.015431990845753333,0.01024390243902439,-0.04,0.065,41
7,0,z,-0.07836585365853659,0.09786370714156899,0.1253734907989801,0.09943902439024391,-0.458,0.255,41
8,0,origin_time,-0.01226829268292683,0.012486137464900245,0.017504703200749833,0.014121951219512194,-0.037,0.01,41
8,0,x,0.04795121951219513,0.034376644950096354,0.05900062008768812,0.05004878048780488,-0.019,0.102,41
8,0,y,-0.05339024390243902,0.02880961733796587,0.06066722504880169,0.054121951219512195,-0.106,0.01,41
8,0,z,-0.054609756097560976,0.07776195008118249,0.09502182034387373,0.07026829268292684,-0.231,0.076,41
