iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.4,4.501,iteration
2,0,1,3,4.56,4.844,iteration
2,0,1,4,5.56,5.359,iteration
2,0,1,5,8.33,5.581,iteration
2,0,1,6,10.29,5.784,iteration
2,0,1,7,13.13,5.894,iteration
2,0,1,8,15.35,6.246,iteration
2,0,1,9,18.69,6.481,iteration
2,0,1,10,23.84,6.52,iteration
2,0,1,11,26.35,6.89,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.4,4.501,iteration
4,0,1,3,4.56,4.77,iteration
4,0,1,4,5.56,5.435,iteration
4,0,1,5,8.33,5.67,iteration
4,0,1,6,10.29,5.843,iteration
4,0,1,7,13.13,5.886,iteration
4,0,1,8,15.35,6.316,iteration
4,0,1,9,18.69,6.509,iteration
4,0,1,10,23.84,6.52,iteration
4,0,1,11,26.35,6.89,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.4,4.501,iteration
6,0,1,3,4.56,4.697,iteration
6,0,1,4,5.56,5.499,iteration
6,0,1,5,8.33,5.757,iteration
6,0,1,6,10.29,5.919,iteration
6,0,1,7,13.13,5.92,iteration
6,0,1,8,15.35,6.403,iteration
6,0,1,9,18.69,6.509,iteration
6,0,1,10,23.84,6.52,iteration
6,0,1,11,26.35,6.89,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.4,4.501,iteration
8,0,1,3,4.56,4.627,iteration
8,0,1,4,5.56,5.557,iteration
8,0,1,5,8.33,5.833,iteration
8,0,1,6,10.29,5.971,iteration
8,0,1,7,13.13,5.972,iteration
8,0,1,8,15.35,6.47,iteration
8,0,1,9,18.69,6.509,iteration
8,0,1,10,23.84,6.52,iteration
8,0,1,11,26.35,6.89,iteration
8,0,1,12,45.0,8.1,iteration
