iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.85,4.56,iteration
2,0,1,3,4.35,4.79,iteration
2,0,1,4,5.55,5.509,iteration
2,0,1,5,8.35,5.676,iteration
2,0,1,6,9.28,5.906,iteration
2,0,1,7,12.04,6.12,iteration
2,0,1,8,15.33,6.388,iteration
2,0,1,9,18.17,6.46,iteration
2,0,1,10,22.98,6.7,iteration
2,0,1,11,26.83,7.02,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.85,4.501,iteration
4,0,1,3,4.35,4.684,iteration
4,0,1,4,5.55,5.609,iteration
4,0,1,5,8.35,5.719,iteration
4,0,1,6,9.28,5.975,iteration
4,0,1,7,12.04,6.151,iteration
4,0,1,8,15.33,6.439,iteration
4,0,1,9,18.17,6.46,iteration
4,0,1,10,22.98,6.7,iteration
4,0,1,11,26.83,7.02,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.85,4.501,iteration
6,0,1,3,4.35,4.588,iteration
6,0,1,4,5.55,5.683,iteration
6,0,1,5,8.35,5.758,iteration
6,0,1,6,9.28,6.049,iteration
6,0,1,7,12.04,6.188,iteration
6,0,1,8,15.33,6.498,iteration
6,0,1,9,18.17,6.499,iteration
6,0,1,10,22.98,6.7,iteration
6,0,1,11,26.83,7.02,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.85,4.501,iteration
8,0,1,3,4.35,4.502,iteration
8,0,1,4,5.55,5.742,iteration
8,0,1,5,8.35,5.813,iteration
8,0,1,6,9.28,6.111,iteration
8,0,1,7,12.04,6.23,iteration
8,0,1,8,15.33,6.556,iteration
8,0,1,9,18.17,6.557,iteration
8,0,1,10,22.98,6.7,iteration
8,0,1,11,26.83,7.02,iteration
8,0,1,12,45.0,8.1,iteration
