iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.0013333333333333337,0.010317191693694773,0.010402991022884823,0.006222222222222223,-0.022,0.016,0.022,9
4,0,1,-0.0005555555555555557,0.008525922708111502,0.008544003745317531,0.004111111111111111,-0.02,0.016,0.02,9
6,0,1,-0.00044444444444444447,0.007646511348482335,0.007659416862050706,0.004,-0.016,0.016,0.016,9
8,0,1,-0.00033333333333333327,0.008393118874676114,0.008399735445569434,0.004555555555555555,-0.015,0.019,0.019,9
