iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.063,0.546,-1.213,0.46,iteration,True
1,0,2,-0.037,0.467,-0.795,0.567,iteration,True
1,0,3,-0.048,0.459,-0.799,0.537,iteration,True
1,0,4,-0.093,0.413,-0.557,0.527,iteration,True
1,0,5,-0.044,0.48,-0.814,0.171,iteration,True
1,0,6,-0.064,0.446,-0.902,0.425,iteration,True
1,0,7,-0.038,0.453,-0.856,0.276,iteration,True
1,0,8,-0.055,0.391,-0.72,0.609,iteration,True
1,0,9,-0.078,0.384,-0.874,0.555,iteration,True
1,0,10,-0.054,0.388,-0.73,0.573,iteration,True
1,0,11,-0.091,0.406,-0.841,0.616,iteration,True
1,0,12,-0.063,0.388,-0.733,0.571,iteration,True
1,0,13,-0.037,0.302,-1.119,0.277,iteration,True
1,0,14,-0.05,0.354,-0.833,0.386,iteration,True
1,0,15,-0.075,0.369,-0.628,0.402,iteration,True
1,0,16,-0.073,0.443,-0.967,0.311,iteration,True
1,0,17,-0.065,0.478,-0.912,0.469,iteration,True
1,0,18,-0.044,0.516,-0.899,0.294,iteration,True
1,0,19,-0.051,0.449,-0.835,0.255,iteration,True
1,0,20,-0.082,0.417,-0.82,0.615,iteration,True
1,0,21,-0.072,0.469,-0.619,0.585,iteration,True
1,0,22,-0.046,0.423,-0.704,0.624,iteration,True
1,0,23,-0.04,0.432,-0.883,0.185,iteration,True
1,0,24,-0.06,0.346,-0.843,0.343,iteration,True
1,0,25,-0.081,0.582,-1.144,0.498,iteration,True
1,0,26,-0.063,0.386,-0.87,0.382,iteration,True
1,0,27,-0.057,0.44,-0.892,0.427,iteration,True
1,0,28,-0.081,0.414,-0.495,-0.105,iteration,True
1,0,29,-0.048,0.482,-0.82,-0.312,iteration,True
1,0,30,-0.046,0.406,-0.917,0.357,iteration,True
1,0,31,-0.03,0.476,-0.849,0.275,iteration,True
1,0,32,-0.054,0.352,-0.81,0.503,iteration,True
1,0,33,-0.048,0.31,-0.649,0.473,iteration,True
1,0,34,-0.046,0.357,-0.812,0.486,iteration,True
1,0,35,-0.05,0.399,-0.814,0.443,iteration,True
1,0,36,-0.048,0.271,-1.054,0.008,iteration,True
1,0,37,-0.045,0.378,-0.604,0.459,iteration,True
1,0,38,-0.057,0.431,-0.894,0.49,iteration,True
1,0,39,-0.086,0.275,-0.729,0.331,iteration,True
1,0,40,-0.106,0.26,-0.622,0.361,iteration,True
1,0,41,-0.055,0.489,-0.565,0.279,iteration,True
1,0,42,-0.047,0.402,-0.911,0.437,iteration,True
1,0,43,-0.053,0.258,-0.785,0.235,iteration,True
1,0,44,-0.08,0.566,-0.853,0.675,iteration,True
1,0,45,-0.065,0.325,-0.706,0.472,iteration,True
1,0,46,-0.051,0.449,-0.898,0.528,iteration,True
2,0,1,-0.037,0.068,-0.195,0.239,iteration,True
2,0,2,-0.009,0.057,-0.087,-0.031,iteration,True
2,0,3,-0.008,0.064,-0.096,-0.021,iteration,True
2,0,4,0.009,-0.044,-0.23,-0.041,iteration,True
2,0,5,-0.005,0.048,-0.05,-0.011,iteration,True
2,0,6,-0.018,0.054,-0.098,0.099,iteration,True
2,0,7,-0.011,0.043,-0.069,0.035,iteration,True
2,0,8,-0.009,0.045,-0.07,-0.035,iteration,True
2,0,9,-0.022,0.057,-0.096,0.156,iteration,True
2,0,10,-0.006,0.053,-0.079,0.072,iteration,True
2,0,11,-0.01,0.046,-0.086,0.064,iteration,True
2,0,12,-0.01,0.053,-0.078,-0.028,iteration,True
2,0,13,-0.016,0.044,-0.116,0.033,iteration,True
2,0,14,-0.013,0.051,-0.064,0.094,iteration,True
2,0,15,-0.007,0.055,-0.078,-0.025,iteration,True
2,0,16,-0.021,0.06,-0.113,0.09,iteration,True
2,0,17,-0.022,0.056,-0.123,0.122,iteration,True
2,0,18,-0.015,0.052,-0.071,0.061,iteration,True
2,0,19,-0.014,0.014,-0.059,0.189,iteration,True
2,0,20,-0.01,0.03,-0.077,0.112,iteration,True
2,0,21,0.001,-0.014,-0.166,-0.029,iteration,True
2,0,22,-0.009,0.047,-0.063,-0.031,iteration,True
2,0,23,-0.009,0.049,-0.062,0.006,iteration,True
2,0,24,-0.011,0.05,-0.084,0.028,iteration,True
2,0,25,-0.032,0.096,-0.208,0.176,iteration,True
2,0,26,-0.008,0.06,-0.081,0.112,iteration,True
2,0,27,-0.017,0.054,-0.092,0.09,iteration,True
2,0,28,-0.014,0.023,-0.009,-0.084,iteration,True
2,0,29,-0.007,0.036,-0.04,-0.055,iteration,True
2,0,30,-0.009,0.037,-0.078,-0.001,iteration,True
2,0,31,-0.001,0.043,-0.02,-0.094,iteration,True
2,0,32,-0.006,0.019,-0.073,0.168,iteration,True
2,0,33,0.003,0.072,-0.124,0.055,iteration,True
2,0,34,-0.005,0.06,-0.1,-0.027,iteration,True
2,0,35,-0.005,0.016,-0.087,-0.068,iteration,True
2,0,36,-0.006,0.064,-0.062,-0.07,iteration,True
2,0,37,0.005,0.027,-0.037,0.033,iteration,True
2,0,38,-0.02,0.061,-0.076,0.111,iteration,True
2,0,39,0.002,0.006,-0.092,-0.087,iteration,True
2,0,40,0.0,-0.008,-0.084,-0.11,iteration,True
2,0,41,-0.01,0.052,-0.07,0.05,iteration,True
2,0,42,-0.016,0.052,-0.07,0.058,iteration,True
2,0,43,0.005,0.047,-0.067,0.073,iteration,True
2,0,44,-0.031,0.101,-0.079,0.17,iteration,True
2,0,45,-0.014,0.05,-0.067,0.06,iteration,True
2,0,46,-0.017,0.048,-0.097,0.053,iteration,True
3,0,1,-0.014,0.009,-0.045,0.148,iteration,True
3,0,2,-0.0,0.004,-0.007,0.001,iteration,True
3,0,3,-0.0,-0.004,0.001,-0.018,iteration,True
3,0,4,0.0,-0.004,-0.02,-0.0,iteration,True
3,0,5,0.0,0.003,-0.004,-0.006,iteration,True
3,0,6,-0.003,0.005,-0.011,0.042,iteration,True
3,0,7,-0.001,0.001,-0.006,0.014,iteration,True
3,0,8,-0.0,0.002,-0.005,0.0,iteration,True
3,0,9,-0.006,0.002,-0.008,0.073,iteration,True
3,0,10,-0.0,0.005,-0.007,0.013,iteration,True
3,0,11,-0.001,0.003,-0.009,0.016,iteration,True
3,0,12,0.0,-0.004,0.002,-0.009,iteration,True
3,0,13,-0.001,0.002,-0.015,0.013,iteration,True
3,0,14,-0.003,-0.002,-0.003,0.046,iteration,True
3,0,15,-0.0,0.002,-0.005,-0.002,iteration,True
3,0,16,-0.003,0.006,-0.016,0.044,iteration,True
3,0,17,-0.004,0.009,-0.015,0.054,iteration,True
