iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,0.04284782608695652,0.041795551766282676,0.05985653137148933,0.050239130434782606,-0.034,0.128,46
1,0,x,0.42273913043478273,0.07728249556647993,0.4297452228026964,0.42273913043478273,0.23,0.562,46
1,0,y,-0.8428478260869565,0.12319231472911603,0.8518032662227976,0.8428478260869565,-1.208,-0.535,46
1,0,z,0.0413695652173913,0.3370311144645287,0.339560617627366,0.29876086956521736,-0.582,0.606,46
2,0,origin_time,-0.02293478260869565,0.01048892205244687,0.025219471428450574,0.023804347826086952,-0.049,0.02,46
2,0,x,0.04115217391304348,0.030142392068678425,0.05101044223873485,0.04297826086956522,-0.025,0.118,46
2,0,y,-0.10078260869565217,0.04782254927627409,0.11155326277067205,0.10300000000000001,-0.251,0.051,46
2,0,z,0.030478260869565222,0.11766214328403515,0.12154548263027337,0.0982608695652174,-0.244,0.263,46
3,0,origin_time,-0.0012173913043478262,0.0034572736398488834,0.0036653489068157828,0.002347826086956522,-0.013,0.009,46
3,0,x,0.0022608695652173915,0.007830916384291776,0.008150753499443818,0.005260869565217392,-0.021,0.028,46
3,0,y,-0.010847826086956523,0.011147172367728116,0.0155542528785119,0.01123913043478261,-0.054,0.009,46
3,0,z,0.005782608695652176,0.055615884907679686,0.05591569741487004,0.041739130434782605,-0.168,0.139,46
4,0,origin_time,-0.007543478260869566,0.003481045081325874,0.008307932301748418,0.007934782608695653,-0.014,0.008,46
4,0,x,0.03643478260869565,0.014149285085508804,0.039085747430155575,0.03643478260869565,0.011,0.055,46
4,0,y,-0.06443478260869565,0.011539444968027375,0.06545991139621256,0.06443478260869565,-0.095,-0.028,46
4,0,z,0.01967391304347826,0.038561669607901576,0.04329047490373956,0.03389130434782608,-0.104,0.092,46
5,0,origin_time,-0.0005869565217391305,0.001540413368526685,0.0016484511834894675,0.0010217391304347828,-0.005,0.004,46
5,0,x,0.001673913043478261,0.0021473375610588604,0.0027226904852114334,0.0021956521739130434,-0.004,0.007,46
5,0,y,-0.006804347826086958,0.005601318032847623,0.008813280492726772,0.006804347826086958,-0.038,-0.002,46
5,0,z,0.0018043478260869569,0.03333011405374334,0.03337891810579012,0.02023913043478261,-0.156,0.052,46
6,0,origin_time,-0.0052173913043478265,0.0021860530591263543,0.00565685424949238,0.005391304347826087,-0.009,0.002,46
6,0,x,0.028543478260869563,0.008345023306657559,0.029738351756904605,0.028543478260869563,0.015,0.039,46
6,0,y,-0.041652173913043475,0.008572497457882763,0.04252518435407219,0.041652173913043475,-0.057,-0.005,46
6,0,z,0.01897826086956522,0.030787129672919567,0.03616658318296649,0.024760869565217388,-0.041,0.147,46
7,0,origin_time,-0.00030434782608695655,0.0010605487754478666,0.001103354568734741,0.0005652173913043478,-0.005,0.002,46
7,0,x,0.001565217391304348,0.0012450279185457697,0.002,0.0016521739130434785,-0.002,0.007,46
7,0,y,-0.004695652173913044,0.005249718689015595,0.007043344067428049,0.004695652173913044,-0.038,-0.002,46
7,0,z,0.0034565217391304354,0.018161960392342167,0.018487951423186048,0.011804347826086957,-0.082,0.036,46
8,0,origin_time,-0.00441304347826087,0.001482889174030705,0.004655525001917427,0.004500000000000001,-0.007,0.002,46
8,0,x,0.02191304347826087,0.006599822418416376,0.02288534750522226,0.02191304347826087,0.012,0.03,46
8,0,y,-0.027217391304347822,0.007116768451671517,0.028132450703923673,0.027652173913043473,-0.036,0.01,46
8,0,z,0.004826086956521741,0.02854615206523585,0.028951233359625256,0.015434782608695654,-0.142,0.084,46
