iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,3.39,4.601,iteration
2,0,1,3,3.45,5.701,iteration
2,0,1,4,5.17,5.982,iteration
2,0,1,5,10.29,6.2,iteration
2,0,1,6,19.63,6.31,iteration
2,0,1,7,22.7,6.62,iteration
2,0,1,8,26.7,6.77,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,3.39,4.601,iteration
4,0,1,3,3.45,5.688,iteration
4,0,1,4,5.17,5.967,iteration
4,0,1,5,10.29,6.223,iteration
4,0,1,6,19.63,6.31,iteration
4,0,1,7,22.7,6.62,iteration
4,0,1,8,26.7,6.77,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,3.39,4.602,iteration
6,0,1,3,3.45,5.681,iteration
6,0,1,4,5.17,5.957,iteration
6,0,1,5,10.29,6.236,iteration
6,0,1,6,19.63,6.31,iteration
6,0,1,7,22.7,6.62,iteration
6,0,1,8,26.7,6.77,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,3.39,4.602,iteration
8,0,1,3,3.45,5.677,iteration
8,0,1,4,5.17,5.95,iteration
8,0,1,5,10.29,6.242,iteration
8,0,1,6,19.63,6.31,iteration
8,0,1,7,22.7,6.62,iteration
8,0,1,8,26.7,6.77,iteration
8,0,1,9,45.0,8.1,iteration
