iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.52,4.64,iteration
2,0,1,3,4.28,5.19,iteration
2,0,1,4,5.94,6.09,iteration
2,0,1,5,9.03,6.355,iteration
2,0,1,6,19.48,6.67,iteration
2,0,1,7,22.25,6.85,iteration
2,0,1,8,26.99,7.15,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.52,4.566,iteration
4,0,1,3,4.28,5.39,iteration
4,0,1,4,5.94,6.081,iteration
4,0,1,5,9.03,6.339,iteration
4,0,1,6,19.48,6.67,iteration
4,0,1,7,22.25,6.85,iteration
4,0,1,8,26.99,7.15,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.52,4.501,iteration
6,0,1,3,4.28,5.541,iteration
6,0,1,4,5.94,6.086,iteration
6,0,1,5,9.03,6.346,iteration
6,0,1,6,19.48,6.67,iteration
6,0,1,7,22.25,6.85,iteration
6,0,1,8,26.99,7.15,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.52,4.501,iteration
8,0,1,3,4.28,5.672,iteration
8,0,1,4,5.94,6.078,iteration
8,0,1,5,9.03,6.333,iteration
8,0,1,6,19.48,6.67,iteration
8,0,1,7,22.25,6.85,iteration
8,0,1,8,26.99,7.15,iteration
8,0,1,9,45.0,8.1,iteration
