iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,0.024,0.553,-1.237,0.31,iteration,True
1,0,2,0.079,0.678,-0.793,-0.177,iteration,True
1,0,3,0.071,0.699,-0.869,-0.096,iteration,True
1,0,4,0.034,0.479,-0.654,-0.19,iteration,True
1,0,5,0.103,0.377,-0.816,-0.226,iteration,True
1,0,6,0.043,0.46,-0.911,0.18,iteration,True
1,0,7,0.076,0.464,-0.83,0.04,iteration,True
1,0,8,0.062,0.507,-0.714,-0.048,iteration,True
1,0,9,0.023,0.382,-0.874,0.337,iteration,True
1,0,10,0.059,0.579,-0.723,-0.057,iteration,True
1,0,11,0.067,0.415,-0.896,0.044,iteration,True
1,0,12,0.054,0.516,-0.702,-0.088,iteration,True
1,0,13,0.068,0.328,-1.121,0.038,iteration,True
1,0,14,0.059,0.345,-0.816,0.175,iteration,True
1,0,15,0.057,0.546,-0.659,-0.352,iteration,True
1,0,16,0.032,0.46,-0.989,0.079,iteration,True
1,0,17,0.036,0.502,-0.921,0.247,iteration,True
1,0,18,0.058,0.498,-0.894,0.087,iteration,True
1,0,19,0.098,0.407,-0.844,-0.189,iteration,True
1,0,20,0.078,0.411,-0.847,0.05,iteration,True
1,0,21,0.051,0.597,-0.678,-0.205,iteration,True
1,0,22,0.071,0.562,-0.732,-0.075,iteration,True
1,0,23,0.082,0.438,-0.868,-0.084,iteration,True
1,0,24,0.061,0.363,-0.85,0.044,iteration,True
1,0,25,0.017,0.618,-1.17,0.281,iteration,True
1,0,26,0.075,0.422,-0.854,0.107,iteration,True
1,0,27,0.053,0.453,-0.899,0.157,iteration,True
1,0,28,0.051,0.681,-0.471,-0.817,iteration,True
1,0,29,0.085,0.49,-0.84,-0.502,iteration,True
1,0,30,0.067,0.439,-0.925,0.05,iteration,True
1,0,31,0.058,0.477,-0.87,0.14,iteration,True
1,0,32,0.077,0.378,-0.78,-0.344,iteration,True
1,0,33,0.082,0.461,-0.732,-0.071,iteration,True
1,0,34,0.07,0.536,-0.84,-0.113,iteration,True
1,0,35,0.081,0.47,-0.859,-0.202,iteration,True
1,0,36,0.092,0.3,-1.053,-0.319,iteration,True
1,0,37,0.087,0.502,-0.603,-0.121,iteration,True
1,0,38,0.052,0.449,-0.889,0.212,iteration,True
1,0,39,0.077,0.33,-0.713,-0.337,iteration,True
1,0,40,0.032,0.273,-0.566,-0.569,iteration,True
1,0,41,0.069,0.699,-0.513,-0.483,iteration,True
1,0,42,0.065,0.414,-0.905,0.138,iteration,True
1,0,43,0.072,0.24,-0.824,-0.403,iteration,True
1,0,44,0.021,0.6,-0.845,0.43,iteration,True
