iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.17,4.95,iteration
2,0,1,3,4.26,5.733,iteration
2,0,1,4,5.45,6.094,iteration
2,0,1,5,9.84,6.418,iteration
2,0,1,6,19.57,6.71,iteration
2,0,1,7,22.95,6.96,iteration
2,0,1,8,26.44,7.07,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.17,5.059,iteration
4,0,1,3,4.26,5.807,iteration
4,0,1,4,5.45,6.057,iteration
4,0,1,5,9.84,6.4,iteration
4,0,1,6,19.57,6.71,iteration
4,0,1,7,22.95,6.96,iteration
4,0,1,8,26.44,7.07,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.17,5.12,iteration
6,0,1,3,4.26,5.844,iteration
6,0,1,4,5.45,6.04,iteration
6,0,1,5,9.84,6.378,iteration
6,0,1,6,19.57,6.71,iteration
6,0,1,7,22.95,6.96,iteration
6,0,1,8,26.44,7.07,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.17,5.195,iteration
8,0,1,3,4.26,5.869,iteration
8,0,1,4,5.45,6.017,iteration
8,0,1,5,9.84,6.347,iteration
8,0,1,6,19.57,6.71,iteration
8,0,1,7,22.95,6.96,iteration
8,0,1,8,26.44,7.07,iteration
8,0,1,9,45.0,8.1,iteration
