iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.041,0.061220911460055864,0.07368174807915458,0.041,0.0,0.171,0.171,9
4,0,1,0.01911111111111111,0.029990533485842363,0.03556215216584433,0.01911111111111111,0.0,0.086,0.086,9
6,0,1,0.007777777777777778,0.012281673590062533,0.014537308324904352,0.007777777777777778,0.0,0.034,0.034,9
8,0,1,0.0017777777777777779,0.0031544599036840864,0.003620926830400072,0.0017777777777777779,0.0,0.009,0.009,9
