iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.78,4.591,iteration
2,0,1,3,3.9,5.507,iteration
2,0,1,4,4.69,5.836,iteration
2,0,1,5,9.25,6.159,iteration
2,0,1,6,19.04,6.33,iteration
2,0,1,7,22.81,6.61,iteration
2,0,1,8,27.12,6.89,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.78,4.59,iteration
4,0,1,3,3.9,5.527,iteration
4,0,1,4,4.69,5.835,iteration
4,0,1,5,9.25,6.155,iteration
4,0,1,6,19.04,6.33,iteration
4,0,1,7,22.81,6.61,iteration
4,0,1,8,27.12,6.89,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.78,4.589,iteration
6,0,1,3,3.9,5.535,iteration
6,0,1,4,4.69,5.835,iteration
6,0,1,5,9.25,6.147,iteration
6,0,1,6,19.04,6.33,iteration
6,0,1,7,22.81,6.61,iteration
6,0,1,8,27.12,6.89,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.78,4.588,iteration
8,0,1,3,3.9,5.548,iteration
8,0,1,4,4.69,5.832,iteration
8,0,1,5,9.25,6.146,iteration
8,0,1,6,19.04,6.33,iteration
8,0,1,7,22.81,6.61,iteration
8,0,1,8,27.12,6.89,iteration
8,0,1,9,45.0,8.1,iteration
