iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.15,4.878,iteration
2,0,1,3,4.38,5.623,iteration
2,0,1,4,5.21,5.94,iteration
2,0,1,5,8.99,6.279,iteration
2,0,1,6,19.22,6.58,iteration
2,0,1,7,22.56,6.74,iteration
2,0,1,8,26.97,7.05,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.15,4.905,iteration
4,0,1,3,4.38,5.642,iteration
4,0,1,4,5.21,5.948,iteration
4,0,1,5,8.99,6.307,iteration
4,0,1,6,19.22,6.58,iteration
4,0,1,7,22.56,6.74,iteration
4,0,1,8,26.97,7.05,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.15,4.907,iteration
6,0,1,3,4.38,5.68,iteration
6,0,1,4,5.21,5.955,iteration
6,0,1,5,8.99,6.311,iteration
6,0,1,6,19.22,6.58,iteration
6,0,1,7,22.56,6.74,iteration
6,0,1,8,26.97,7.05,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.15,4.893,iteration
8,0,1,3,4.38,5.727,iteration
8,0,1,4,5.21,5.956,iteration
8,0,1,5,8.99,6.304,iteration
8,0,1,6,19.22,6.58,iteration
8,0,1,7,22.56,6.74,iteration
8,0,1,8,26.97,7.05,iteration
8,0,1,9,45.0,8.1,iteration
