iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.34,4.501,iteration
2,0,1,3,4.85,4.758,iteration
2,0,1,4,4.99,5.721,iteration
2,0,1,5,8.72,6.007,iteration
2,0,1,6,13.1,6.314,iteration
2,0,1,7,20.26,6.57,iteration
2,0,1,8,22.54,6.8,iteration
2,0,1,9,26.36,7.04,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.34,4.501,iteration
4,0,1,3,4.85,4.745,iteration
4,0,1,4,4.99,5.797,iteration
4,0,1,5,8.72,6.079,iteration
4,0,1,6,13.1,6.366,iteration
4,0,1,7,20.26,6.57,iteration
4,0,1,8,22.54,6.8,iteration
4,0,1,9,26.36,7.04,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.34,4.501,iteration
6,0,1,3,4.85,4.733,iteration
6,0,1,4,4.99,5.845,iteration
6,0,1,5,8.72,6.153,iteration
6,0,1,6,13.1,6.433,iteration
6,0,1,7,20.26,6.57,iteration
6,0,1,8,22.54,6.8,iteration
6,0,1,9,26.36,7.04,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.34,4.5,iteration
8,0,1,3,4.85,4.725,iteration
8,0,1,4,4.99,5.889,iteration
8,0,1,5,8.72,6.211,iteration
8,0,1,6,13.1,6.496,iteration
8,0,1,7,20.26,6.57,iteration
8,0,1,8,22.54,6.8,iteration
8,0,1,9,26.36,7.04,iteration
8,0,1,10,45.0,8.1,iteration
