iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.003,0.553,-1.225,0.38,iteration,True
1,0,2,0.071,0.502,-0.878,-0.071,iteration,True
1,0,3,0.07,0.452,-0.821,-0.091,iteration,True
1,0,4,0.025,0.357,-0.86,-0.202,iteration,True
1,0,5,0.05,0.448,-0.802,0.05,iteration,True
1,0,6,0.01,0.454,-0.903,0.294,iteration,True
1,0,7,0.039,0.463,-0.834,0.168,iteration,True
1,0,8,0.065,0.397,-0.767,0.04,iteration,True
1,0,9,-0.008,0.387,-0.87,0.433,iteration,True
1,0,10,0.059,0.383,-0.768,0.085,iteration,True
1,0,11,0.015,0.414,-0.864,0.304,iteration,True
1,0,12,0.054,0.381,-0.761,-0.091,iteration,True
1,0,13,0.036,0.316,-1.116,0.146,iteration,True
1,0,14,0.025,0.353,-0.816,0.294,iteration,True
1,0,15,0.033,0.388,-0.689,-0.057,iteration,True
1,0,16,-0.001,0.454,-0.976,0.187,iteration,True
1,0,17,0.005,0.487,-0.917,0.346,iteration,True
1,0,18,0.026,0.513,-0.89,0.192,iteration,True
1,0,19,0.043,0.454,-0.822,0.091,iteration,True
1,0,20,0.024,0.419,-0.827,0.308,iteration,True
1,0,21,0.044,0.416,-0.755,-0.161,iteration,True
1,0,22,0.058,0.515,-0.835,-0.05,iteration,True
1,0,23,0.04,0.443,-0.868,0.047,iteration,True
1,0,24,0.02,0.358,-0.842,0.197,iteration,True
1,0,25,-0.013,0.594,-1.157,0.376,iteration,True
1,0,26,0.019,0.418,-0.835,0.354,iteration,True
1,0,27,0.018,0.448,-0.892,0.28,iteration,True
1,0,28,0.036,0.447,-0.56,-0.431,iteration,True
1,0,29,0.034,0.49,-0.816,-0.387,iteration,True
1,0,30,0.029,0.437,-0.916,0.23,iteration,True
1,0,31,0.026,0.482,-0.879,0.252,iteration,True
1,0,32,0.056,0.349,-0.851,0.309,iteration,True
1,0,33,0.082,0.343,-0.75,-0.088,iteration,True
1,0,34,0.074,0.356,-0.85,-0.15,iteration,True
1,0,35,0.073,0.39,-0.856,-0.196,iteration,True
1,0,36,0.039,0.308,-1.03,-0.049,iteration,True
1,0,37,0.083,0.374,-0.705,-0.195,iteration,True
1,0,38,0.019,0.441,-0.886,0.334,iteration,True
1,0,39,0.019,0.283,-0.694,-0.036,iteration,True
1,0,40,0.01,0.232,-0.676,-0.069,iteration,True
1,0,41,0.056,0.51,-0.608,-0.018,iteration,True
1,0,42,0.03,0.412,-0.902,0.276,iteration,True
1,0,43,0.071,0.271,-0.779,-0.157,iteration,True
1,0,44,-0.009,0.58,-0.848,0.531,iteration,True
1,0,45,0.032,0.373,-0.702,0.113,iteration,True
1,0,46,0.022,0.454,-0.894,0.371,iteration,True
2,0,1,-0.028,0.076,-0.236,0.213,iteration,True
2,0,2,-0.014,0.008,-0.034,-0.051,iteration,True
2,0,3,-0.016,0.047,-0.085,0.014,iteration,True
2,0,4,-0.01,0.003,-0.024,-0.033,iteration,True
2,0,5,-0.011,0.056,-0.078,-0.002,iteration,True
2,0,6,-0.015,0.064,-0.127,0.077,iteration,True
2,0,7,-0.011,0.041,-0.103,0.015,iteration,True
2,0,8,-0.015,0.038,-0.07,0.008,iteration,True
2,0,9,-0.017,0.064,-0.126,0.13,iteration,True
2,0,10,-0.015,0.049,-0.095,0.096,iteration,True
2,0,11,-0.02,0.06,-0.103,0.127,iteration,True
2,0,12,-0.017,0.04,-0.074,0.037,iteration,True
2,0,13,-0.011,0.052,-0.153,0.005,iteration,True
2,0,14,-0.012,0.051,-0.098,0.071,iteration,True
2,0,15,-0.015,0.042,-0.07,0.001,iteration,True
2,0,16,-0.017,0.07,-0.148,0.058,iteration,True
2,0,17,-0.016,0.077,-0.149,0.099,iteration,True
2,0,18,-0.009,0.049,-0.103,0.023,iteration,True
2,0,19,-0.012,0.048,-0.079,0.022,iteration,True
2,0,20,-0.018,0.052,-0.091,0.112,iteration,True
2,0,21,-0.016,0.029,-0.071,-0.004,iteration,True
2,0,22,-0.012,-0.012,-0.018,-0.038,iteration,True
2,0,23,-0.009,0.046,-0.095,-0.017,iteration,True
2,0,24,-0.01,0.058,-0.111,0.014,iteration,True
2,0,25,-0.025,0.125,-0.24,0.146,iteration,True
2,0,26,-0.012,0.048,-0.109,0.039,iteration,True
2,0,27,-0.014,0.061,-0.121,0.068,iteration,True
2,0,28,-0.019,0.004,-0.082,-0.213,iteration,True
2,0,29,0.0,0.064,-0.064,-0.206,iteration,True
2,0,30,-0.006,0.028,-0.109,-0.038,iteration,True
2,0,31,0.012,0.052,-0.013,-0.152,iteration,True
2,0,32,-0.014,0.028,-0.11,0.025,iteration,True
2,0,33,-0.014,0.03,-0.057,0.007,iteration,True
2,0,34,-0.016,0.038,-0.083,0.01,iteration,True
2,0,35,-0.017,0.02,-0.077,0.012,iteration,True
2,0,36,-0.013,0.054,-0.103,-0.019,iteration,True
2,0,37,-0.01,0.021,-0.01,0.061,iteration,True
2,0,38,-0.018,0.065,-0.109,0.103,iteration,True
2,0,39,-0.011,0.017,-0.097,-0.088,iteration,True
2,0,40,-0.011,0.016,-0.093,-0.109,iteration,True
2,0,41,-0.017,0.05,-0.088,-0.003,iteration,True
2,0,42,-0.014,0.054,-0.105,0.053,iteration,True
2,0,43,-0.013,0.047,-0.08,-0.047,iteration,True
2,0,44,-0.026,0.116,-0.109,0.166,iteration,True
2,0,45,-0.014,0.054,-0.081,-0.009,iteration,True
2,0,46,-0.013,0.068,-0.124,0.053,iteration,True
3,0,1,-0.012,0.01,-0.051,0.136,iteration,True
3,0,2,-0.0,0.0,-0.001,-0.003,iteration,True
3,0,3,0.0,0.002,-0.007,0.001,iteration,True
3,0,4,-0.0,-0.001,-0.001,-0.004,iteration,True
3,0,5,0.0,0.003,-0.007,-0.005,iteration,True
3,0,6,-0.002,0.005,-0.014,0.032,iteration,True
3,0,7,0.0,0.001,-0.011,-0.0,iteration,True
3,0,8,0.0,0.001,-0.005,0.0,iteration,True
3,0,9,-0.004,0.003,-0.013,0.061,iteration,True
3,0,10,-0.0,0.015,-0.011,0.075,iteration,True
3,0,11,-0.004,0.005,-0.009,0.062,iteration,True
3,0,12,0.0,0.001,-0.005,0.003,iteration,True
3,0,13,0.0,0.0,-0.02,0.001,iteration,True
3,0,14,-0.001,-0.0,-0.008,0.029,iteration,True
3,0,15,-0.0,0.002,-0.005,0.003,iteration,True
3,0,16,-0.002,0.006,-0.02,0.03,iteration,True
3,0,17,-0.003,0.009,-0.019,0.045,iteration,True
3,0,18,-0.0,0.002,-0.01,0.006,iteration,True
3,0,19,-0.002,-0.007,-0.006,0.052,iteration,True
3,0,20,-0.003,0.003,-0.006,0.052,iteration,True
3,0,21,0.0,0.004,-0.007,0.003,iteration,True
3,0,22,-0.0,-0.002,-0.001,-0.003,iteration,True
3,0,23,0.001,0.002,-0.009,-0.013,iteration,True
3,0,24,0.0,0.003,-0.011,0.003,iteration,True
3,0,25,-0.007,0.025,-0.046,0.081,iteration,True
3,0,26,-0.0,0.002,-0.011,0.008,iteration,True
3,0,27,-0.002,0.004,-0.013,0.028,iteration,True
3,0,28,-0.002,-0.01,-0.013,-0.078,iteration,True
3,0,29,0.005,0.002,-0.002,-0.098,iteration,True
3,0,30,0.001,0.0,-0.012,-0.014,iteration,True
3,0,31,0.004,0.004,-0.01,-0.053,iteration,True
3,0,32,-0.0,0.001,-0.009,0.009,iteration,True
3,0,33,0.0,0.0,-0.003,0.001,iteration,True
3,0,34,0.0,0.001,-0.006,0.001,iteration,True
3,0,35,0.0,0.0,-0.006,0.001,iteration,True
3,0,36,0.001,0.002,-0.01,-0.012,iteration,True
3,0,37,0.0,0.001,0.0,0.004,iteration,True
3,0,38,-0.003,0.006,-0.007,0.038,iteration,True
3,0,39,0.0,-0.001,-0.013,0.02,iteration,True
3,0,40,-0.0,-0.003,-0.011,-0.043,iteration,True
3,0,41,-0.0,0.002,-0.006,0.002,iteration,True
3,0,42,-0.001,0.003,-0.008,0.014,iteration,True
3,0,43,0.001,0.003,-0.009,-0.081,iteration,True
3,0,44,-0.006,0.019,-0.004,0.064,iteration,True
3,0,45,-0.0,0.003,-0.005,0.0,iteration,True
3,0,46,-0.001,0.005,-0.012,0.011,iteration,True
4,0,1,-0.01,0.045,-0.085,0.096,iteration,True
4,0,2,-0.003,0.029,-0.049,0.007,iteration,True
4,0,3,-0.003,0.027,-0.048,0.007,iteration,True
4,0,4,-0.003,0.028,-0.049,0.008,iteration,True
4,0,5,-0.003,0.037,-0.054,0.045,iteration,True
4,0,6,-0.003,0.043,-0.068,0.036,iteration,True
4,0,7,-0.002,0.037,-0.062,0.036,iteration,True
4,0,8,-0.002,0.03,-0.05,0.008,iteration,True
4,0,9,-0.004,0.042,-0.067,0.057,iteration,True
4,0,10,-0.003,0.034,-0.055,0.023,iteration,True
4,0,11,-0.005,0.041,-0.062,0.06,iteration,True
4,0,12,-0.003,0.029,-0.051,0.005,iteration,True
4,0,13,-0.002,0.043,-0.07,0.018,iteration,True
4,0,14,-0.003,0.037,-0.06,0.051,iteration,True
4,0,15,-0.003,0.033,-0.053,0.006,iteration,True
4,0,16,-0.004,0.045,-0.073,0.025,iteration,True
4,0,17,-0.003,0.047,-0.073,0.035,iteration,True
4,0,18,-0.002,0.037,-0.062,0.044,iteration,True
4,0,19,-0.003,0.033,-0.057,0.057,iteration,True
4,0,20,-0.005,0.04,-0.058,0.064,iteration,True
4,0,21,-0.003,0.029,-0.052,0.007,iteration,True
4,0,22,-0.002,0.03,-0.048,0.008,iteration,True
4,0,23,-0.002,0.038,-0.06,0.031,iteration,True
4,0,24,-0.002,0.041,-0.065,0.025,iteration,True
4,0,25,-0.006,0.053,-0.083,0.035,iteration,True
4,0,26,-0.002,0.039,-0.065,0.021,iteration,True
4,0,27,-0.003,0.042,-0.067,0.035,iteration,True
4,0,28,-0.014,-0.002,0.034,-0.119,iteration,True
4,0,29,0.001,0.042,-0.054,-0.056,iteration,True
4,0,30,-0.001,0.035,-0.064,0.011,iteration,True
4,0,31,0.002,0.043,-0.059,-0.011,iteration,True
4,0,32,-0.003,0.026,-0.052,-0.04,iteration,True
4,0,33,-0.002,0.031,-0.05,0.01,iteration,True
4,0,34,-0.003,0.029,-0.05,0.006,iteration,True
4,0,35,-0.003,0.03,-0.05,0.005,iteration,True
4,0,36,-0.004,0.041,-0.061,0.029,iteration,True
4,0,37,-0.0,0.032,-0.053,0.014,iteration,True
4,0,38,-0.003,0.042,-0.064,0.043,iteration,True
4,0,39,-0.003,0.032,-0.054,0.009,iteration,True
4,0,40,-0.003,0.028,-0.054,-0.016,iteration,True
4,0,41,-0.003,0.033,-0.048,0.008,iteration,True
4,0,42,-0.002,0.039,-0.067,0.038,iteration,True
4,0,43,-0.001,0.026,-0.065,-0.006,iteration,True
4,0,44,-0.004,0.049,-0.069,0.051,iteration,True
4,0,45,-0.003,0.034,-0.057,0.005,iteration,True
