iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.18,4.501,iteration
2,0,1,3,4.5,4.751,iteration
2,0,1,4,5.92,5.811,iteration
2,0,1,5,9.3,6.128,iteration
2,0,1,6,13.24,6.39,iteration
2,0,1,7,19.21,6.58,iteration
2,0,1,8,22.77,6.72,iteration
2,0,1,9,27.28,7.02,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.18,4.501,iteration
4,0,1,3,4.5,4.641,iteration
4,0,1,4,5.92,5.885,iteration
4,0,1,5,9.3,6.228,iteration
4,0,1,6,13.24,6.501,iteration
4,0,1,7,19.21,6.58,iteration
4,0,1,8,22.77,6.72,iteration
4,0,1,9,27.28,7.02,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.18,4.501,iteration
6,0,1,3,4.5,4.558,iteration
6,0,1,4,5.92,5.927,iteration
6,0,1,5,9.3,6.296,iteration
6,0,1,6,13.24,6.597,iteration
6,0,1,7,19.21,6.598,iteration
6,0,1,8,22.77,6.72,iteration
6,0,1,9,27.28,7.02,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.18,4.501,iteration
8,0,1,3,4.5,4.505,iteration
8,0,1,4,5.92,5.966,iteration
8,0,1,5,9.3,6.332,iteration
8,0,1,6,13.24,6.633,iteration
8,0,1,7,19.21,6.634,iteration
8,0,1,8,22.77,6.72,iteration
8,0,1,9,27.28,7.02,iteration
8,0,1,10,45.0,8.1,iteration
