iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.033825,0.024178,0.155492,,True,True,False,accepted
1,0,0,0.025526,0.018245,0.135075,4.167,True,True,False,accepted
2,0,0,0.002524,0.001681,0.041001,3.487,True,True,False,accepted
3,0,0,0.0023,0.001644,0.040546,0.649,True,True,False,accepted
4,0,0,0.002265,0.001509,0.038844,1.69,True,True,False,accepted
5,0,0,0.002096,0.001498,0.038707,0.292,True,True,False,accepted
6,0,0,0.002149,0.001432,0.037837,1.183,True,True,False,accepted
7,0,0,0.001996,0.001426,0.037768,0.192,True,True,False,accepted
8,0,0,0.00209,0.001392,0.037314,0.908,True,True,True,accepted
