iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.272,-0.046,-0.572,-0.127,iteration,True
1,0,2,-0.244,-0.37,0.219,-0.55,iteration,True
1,0,3,-0.229,-0.005,-0.178,-0.017,iteration,True
1,0,4,-0.284,-0.071,0.463,-0.762,iteration,True
1,0,5,-0.213,0.129,-0.397,0.114,iteration,True
1,0,6,-0.325,0.069,-0.009,0.218,iteration,True
1,0,7,-0.322,0.524,0.39,-0.434,iteration,True
1,0,8,-0.371,0.393,0.328,-0.412,iteration,True
1,0,9,-0.194,0.455,-0.17,-0.319,iteration,True
1,0,10,-0.207,0.428,0.197,-0.273,iteration,True
1,0,11,-0.253,0.498,0.108,-0.315,iteration,True
1,0,12,-0.314,-0.285,-0.371,0.152,iteration,True
1,0,13,-0.285,-0.096,0.659,-0.829,iteration,True
1,0,14,-0.368,-0.105,0.197,-0.144,iteration,True
1,0,15,-0.242,0.028,0.269,0.091,iteration,True
1,0,16,-0.284,0.012,-0.122,-0.371,iteration,True
1,0,17,-0.217,0.247,0.056,-0.357,iteration,True
1,0,18,-0.252,0.583,-0.312,0.521,iteration,True
1,0,19,-0.353,0.271,0.435,-0.331,iteration,True
1,0,20,-0.28,0.296,0.22,0.21,iteration,True
1,0,21,-0.345,-0.011,-0.34,0.331,iteration,True
1,0,22,-0.331,-0.07,-0.82,0.384,iteration,True
1,0,23,-0.334,0.167,0.473,-0.136,iteration,True
1,0,24,-0.251,0.185,-0.334,-0.066,iteration,True
1,0,25,-0.261,0.226,-0.267,0.047,iteration,True
1,0,26,-0.291,0.017,-0.733,0.051,iteration,True
1,0,27,-0.308,-0.124,-0.575,0.363,iteration,True
1,0,28,-0.088,-0.383,0.631,0.258,iteration,True
1,0,29,-0.368,0.006,-0.395,0.134,iteration,True
1,0,30,-0.258,-0.232,-0.442,0.483,iteration,True
1,0,31,-0.22,-0.438,0.449,-0.207,iteration,True
1,0,32,-0.22,-0.345,0.173,-0.35,iteration,True
1,0,33,-0.363,0.042,0.116,0.375,iteration,True
1,0,34,-0.284,-0.219,0.579,-0.628,iteration,True
1,0,35,-0.3,-0.578,0.017,-0.198,iteration,True
1,0,36,-0.282,-0.025,0.591,-0.105,iteration,True
1,0,37,-0.193,0.231,-0.034,-0.336,iteration,True
1,0,38,-0.287,0.335,0.097,0.285,iteration,True
1,0,39,-0.233,0.003,0.186,0.056,iteration,True
