iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.020225,0.01382,0.117558,,True,True,False,accepted
1,0,0,0.002199,0.001502,0.03876,7.27,True,True,False,accepted
2,0,0,0.001542,0.000984,0.031375,1.4,True,True,False,accepted
3,0,0,0.001385,0.000947,0.030766,0.435,True,True,False,accepted
4,0,0,0.001452,0.000927,0.030455,0.611,True,True,False,accepted
5,0,0,0.001355,0.000926,0.030432,0.183,True,True,False,accepted
6,0,0,0.001439,0.000919,0.030311,0.404,True,True,False,accepted
7,0,0,0.001344,0.000919,0.030309,0.136,True,True,False,accepted
8,0,0,0.001433,0.000915,0.030246,0.307,True,True,True,accepted
