iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.033978,0.024287,0.155842,,True,True,False,accepted
1,0,0,0.025403,0.018158,0.13475,4.214,True,True,False,accepted
2,0,0,0.00259,0.001725,0.041533,3.366,True,True,False,accepted
3,0,0,0.002353,0.001682,0.041008,0.634,True,True,False,accepted
4,0,0,0.002288,0.001524,0.039041,1.849,True,True,False,accepted
5,0,0,0.002115,0.001512,0.038878,0.324,True,True,False,accepted
6,0,0,0.00216,0.001439,0.037933,1.32,True,True,False,accepted
7,0,0,0.001991,0.001423,0.037729,0.331,True,True,False,accepted
8,0,0,0.002094,0.001395,0.037349,0.947,True,True,True,accepted
