iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.43,4.566,iteration
2,0,1,3,4.26,5.618,iteration
2,0,1,4,5.33,5.905,iteration
2,0,1,5,8.83,6.2,iteration
2,0,1,6,19.08,6.36,iteration
2,0,1,7,22.76,6.73,iteration
2,0,1,8,26.9,6.83,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.43,4.561,iteration
4,0,1,3,4.26,5.617,iteration
4,0,1,4,5.33,5.912,iteration
4,0,1,5,8.83,6.19,iteration
4,0,1,6,19.08,6.36,iteration
4,0,1,7,22.76,6.73,iteration
4,0,1,8,26.9,6.83,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.43,4.555,iteration
6,0,1,3,4.26,5.619,iteration
6,0,1,4,5.33,5.915,iteration
6,0,1,5,8.83,6.184,iteration
6,0,1,6,19.08,6.36,iteration
6,0,1,7,22.76,6.73,iteration
6,0,1,8,26.9,6.83,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.43,4.549,iteration
8,0,1,3,4.26,5.619,iteration
8,0,1,4,5.33,5.917,iteration
8,0,1,5,8.83,6.18,iteration
8,0,1,6,19.08,6.36,iteration
8,0,1,7,22.76,6.73,iteration
8,0,1,8,26.9,6.83,iteration
8,0,1,9,45.0,8.1,iteration
