iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.0021111111111111113,0.009218874894529574,0.009457507306074073,0.005222222222222223,-0.01,0.025,0.025,9
4,0,1,-0.001,0.0042946995755750415,0.004409585518440985,0.0025555555555555557,-0.01,0.007,0.01,9
6,0,1,-0.0008888888888888889,0.003177855476905576,0.003299831645537222,0.002,-0.007,0.003,0.007,9
8,0,1,-0.001,0.002309401076758503,0.002516611478423583,0.0014444444444444446,-0.006,0.002,0.006,9
