iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,3.02,4.8,iteration
2,0,1,3,3.04,5.812,iteration
2,0,1,4,5.66,6.149,iteration
2,0,1,5,8.81,6.327,iteration
2,0,1,6,19.52,6.54,iteration
2,0,1,7,21.86,6.9,iteration
2,0,1,8,26.7,7.16,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,3.02,4.8,iteration
4,0,1,3,3.04,5.771,iteration
4,0,1,4,5.66,6.166,iteration
4,0,1,5,8.81,6.322,iteration
4,0,1,6,19.52,6.54,iteration
4,0,1,7,21.86,6.9,iteration
4,0,1,8,26.7,7.16,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,3.02,4.8,iteration
6,0,1,3,3.04,5.759,iteration
6,0,1,4,5.66,6.165,iteration
6,0,1,5,8.81,6.315,iteration
6,0,1,6,19.52,6.54,iteration
6,0,1,7,21.86,6.9,iteration
6,0,1,8,26.7,7.16,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,3.02,4.8,iteration
8,0,1,3,3.04,5.758,iteration
8,0,1,4,5.66,6.157,iteration
8,0,1,5,8.81,6.306,iteration
8,0,1,6,19.52,6.54,iteration
8,0,1,7,21.86,6.9,iteration
8,0,1,8,26.7,7.16,iteration
8,0,1,9,45.0,8.1,iteration
