iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,-0.008,0.024939927826679854,0.02619160170741759,0.01,-0.078,0.009,0.078,9
4,0,1,-0.003333333333333333,0.014552586635295383,0.014929463784372462,0.0071111111111111115,-0.041,0.017,0.041,9
6,0,1,-0.002111111111111111,0.0038135560670512253,0.0043588989435406735,0.002111111111111111,-0.011,0.0,0.011,9
8,0,1,-0.002,0.003496029493900505,0.00402768199119819,0.002,-0.009,0.0,0.009,9
