iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.73,4.648,iteration
2,0,1,3,4.47,5.062,iteration
2,0,1,4,5.71,6.014,iteration
2,0,1,5,9.23,6.279,iteration
2,0,1,6,18.45,6.52,iteration
2,0,1,7,22.75,6.74,iteration
2,0,1,8,26.55,7.01,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.73,4.63,iteration
4,0,1,3,4.47,5.225,iteration
4,0,1,4,5.71,6.004,iteration
4,0,1,5,9.23,6.286,iteration
4,0,1,6,18.45,6.52,iteration
4,0,1,7,22.75,6.74,iteration
4,0,1,8,26.55,7.01,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.73,4.549,iteration
6,0,1,3,4.47,5.392,iteration
6,0,1,4,5.71,5.996,iteration
6,0,1,5,9.23,6.281,iteration
6,0,1,6,18.45,6.52,iteration
6,0,1,7,22.75,6.74,iteration
6,0,1,8,26.55,7.01,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.73,4.501,iteration
8,0,1,3,4.47,5.555,iteration
8,0,1,4,5.71,5.983,iteration
8,0,1,5,9.23,6.265,iteration
8,0,1,6,18.45,6.52,iteration
8,0,1,7,22.75,6.74,iteration
8,0,1,8,26.55,7.01,iteration
8,0,1,9,45.0,8.1,iteration
