iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.024777777777777777,0.049485750536622554,0.05534236874021366,0.028333333333333335,-0.016,0.152,0.152,9
4,0,1,0.01588888888888889,0.05239050898873541,0.05474689235218948,0.021666666666666667,-0.017,0.163,0.163,9
6,0,1,0.008,0.061445549517890684,0.061964147339857396,0.029111111111111112,-0.081,0.167,0.167,9
8,0,1,0.015000000000000001,0.05264556539306568,0.05474080338792586,0.021222222222222222,-0.016,0.163,0.163,9
