iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.436,-0.058,-0.591,0.241,iteration,True
1,0,2,-0.416,-0.352,0.256,-0.15,iteration,True
1,0,3,-0.405,-0.037,-0.181,0.46,iteration,True
1,0,4,-0.496,0.026,0.609,0.686,iteration,True
1,0,5,-0.376,0.164,-0.403,0.485,iteration,True
1,0,6,-0.492,0.05,-0.009,0.64,iteration,True
1,0,7,-0.495,0.45,0.632,0.762,iteration,True
1,0,8,-0.545,0.487,0.522,0.976,iteration,True
1,0,9,-0.362,0.557,-0.211,-0.091,iteration,True
1,0,10,-0.38,0.408,0.188,0.152,iteration,True
1,0,11,-0.421,0.476,0.129,0.083,iteration,True
1,0,12,-0.48,-0.304,-0.379,0.566,iteration,True
1,0,13,-0.459,-0.029,0.64,0.338,iteration,True
1,0,14,-0.553,-0.072,0.327,0.806,iteration,True
1,0,15,-0.416,0.009,0.266,0.558,iteration,True
1,0,16,-0.46,0.009,-0.126,0.086,iteration,True
1,0,17,-0.398,0.232,0.037,0.039,iteration,True
1,0,18,-0.406,0.597,-0.334,0.849,iteration,True
1,0,19,-0.513,0.312,0.561,0.924,iteration,True
1,0,20,-0.445,0.298,0.202,0.658,iteration,True
1,0,21,-0.521,0.077,-0.283,1.416,iteration,True
1,0,22,-0.492,-0.076,-0.833,0.754,iteration,True
1,0,23,-0.503,0.288,0.549,1.111,iteration,True
1,0,24,-0.415,0.276,-0.364,0.228,iteration,True
1,0,25,-0.445,0.187,-0.293,0.535,iteration,True
1,0,26,-0.477,0.033,-0.742,0.687,iteration,True
1,0,27,-0.474,-0.14,-0.576,0.753,iteration,True
1,0,28,-0.257,-0.403,0.472,1.096,iteration,True
1,0,29,-0.617,-0.024,-0.508,1.239,iteration,True
1,0,30,-0.451,-0.235,-0.549,1.343,iteration,True
1,0,31,-0.385,-0.547,0.391,0.413,iteration,True
1,0,32,-0.387,-0.453,0.121,0.259,iteration,True
1,0,33,-0.515,0.002,0.027,0.216,iteration,True
1,0,34,-0.426,-0.183,0.647,-0.607,iteration,True
1,0,35,-0.492,-0.552,-0.094,0.804,iteration,True
1,0,36,-0.452,-0.129,0.544,0.492,iteration,True
1,0,37,-0.383,0.23,-0.058,0.277,iteration,True
1,0,38,-0.488,0.315,-0.184,1.233,iteration,True
1,0,39,-0.396,-0.018,0.169,0.451,iteration,True
1,0,40,-0.488,0.015,0.315,0.423,iteration,True
1,0,41,-0.392,0.07,0.407,-0.437,iteration,True
2,0,1,0.09,0.405,-0.345,-0.34,iteration,True
2,0,2,0.104,0.467,-0.464,-0.004,iteration,True
2,0,3,0.077,0.388,-0.288,-0.05,iteration,True
2,0,4,0.076,0.335,-0.224,0.083,iteration,True
2,0,5,0.11,0.493,-0.329,-0.319,iteration,True
2,0,6,0.077,0.407,-0.29,-0.034,iteration,True
2,0,7,0.049,0.127,-0.426,0.162,iteration,True
2,0,8,0.074,0.273,-0.037,-0.253,iteration,True
2,0,9,0.025,-0.031,-0.516,0.276,iteration,True
2,0,10,0.043,0.116,-0.503,0.146,iteration,True
2,0,11,0.038,0.11,-0.577,0.031,iteration,True
2,0,12,0.098,0.31,-0.315,-0.229,iteration,True
2,0,13,0.048,0.193,-0.349,0.225,iteration,True
2,0,14,0.085,0.458,0.129,0.036,iteration,True
2,0,15,0.08,0.363,-0.237,-0.068,iteration,True
2,0,16,0.041,0.069,-0.497,0.177,iteration,True
2,0,17,0.05,0.065,-0.486,0.023,iteration,True
2,0,18,0.088,0.137,-0.255,-0.211,iteration,True
2,0,19,0.053,0.139,-0.477,0.153,iteration,True
2,0,20,0.039,0.012,-0.572,0.101,iteration,True
2,0,21,0.045,0.132,-0.238,0.081,iteration,True
2,0,22,0.113,0.348,-0.124,-0.361,iteration,True
2,0,23,0.08,0.29,-0.09,-0.199,iteration,True
2,0,24,0.142,0.551,-0.089,-0.108,iteration,True
2,0,25,0.024,0.183,-0.476,0.422,iteration,True
2,0,26,0.089,0.317,-0.294,-0.17,iteration,True
2,0,27,0.123,0.432,-0.12,-0.228,iteration,True
2,0,28,0.074,0.277,0.103,-0.355,iteration,True
2,0,29,0.144,0.399,-0.495,-0.107,iteration,True
2,0,30,0.07,0.281,0.142,-0.128,iteration,True
2,0,31,0.045,0.373,-0.163,0.128,iteration,True
2,0,32,0.043,0.341,-0.121,0.079,iteration,True
2,0,33,0.056,0.345,-0.074,0.059,iteration,True
2,0,34,0.029,0.232,-0.25,0.008,iteration,True
2,0,35,0.075,0.339,0.041,-0.313,iteration,True
2,0,36,0.042,0.401,-0.153,0.148,iteration,True
2,0,37,0.049,0.096,-0.501,0.019,iteration,True
2,0,38,0.066,0.005,-0.004,0.338,iteration,True
2,0,39,0.034,0.165,-0.449,0.209,iteration,True
2,0,40,0.06,0.42,-0.047,-0.036,iteration,True
2,0,41,0.03,0.127,-0.352,0.197,iteration,True
3,0,1,0.01,0.014,-0.066,-0.169,iteration,True
3,0,2,-0.0,0.021,-0.053,-0.019,iteration,True
3,0,3,0.0,0.017,-0.031,-0.011,iteration,True
3,0,4,-0.001,0.021,-0.025,0.016,iteration,True
3,0,5,0.011,0.03,-0.04,-0.193,iteration,True
3,0,6,0.0,0.019,-0.033,-0.012,iteration,True
3,0,7,0.0,0.008,-0.041,0.024,iteration,True
3,0,8,-0.002,0.009,0.002,-0.023,iteration,True
3,0,9,0.009,0.026,-0.047,-0.152,iteration,True
3,0,10,-0.003,0.007,-0.059,0.041,iteration,True
3,0,11,-0.003,0.006,-0.071,0.012,iteration,True
3,0,12,0.005,0.005,-0.038,-0.079,iteration,True
3,0,13,-0.0,0.014,-0.033,0.028,iteration,True
3,0,14,-0.002,0.027,0.015,0.002,iteration,True
3,0,15,0.0,0.02,-0.03,-0.026,iteration,True
3,0,16,-0.004,0.002,-0.048,0.058,iteration,True
3,0,17,0.001,-0.001,-0.052,-0.018,iteration,True
3,0,18,0.007,0.007,-0.04,-0.088,iteration,True
3,0,19,-0.0,0.003,-0.044,0.017,iteration,True
3,0,20,-0.002,-0.001,-0.052,0.013,iteration,True
3,0,21,0.0,0.001,-0.012,0.004,iteration,True
3,0,22,0.007,0.007,-0.027,-0.116,iteration,True
3,0,23,-0.001,0.009,-0.002,-0.019,iteration,True
3,0,24,0.007,0.047,-0.02,-0.116,iteration,True
3,0,25,-0.008,0.016,-0.045,0.09,iteration,True
3,0,26,0.003,0.011,-0.031,-0.059,iteration,True
3,0,27,0.003,0.016,-0.021,-0.075,iteration,True
3,0,28,0.001,0.008,0.008,-0.106,iteration,True
3,0,29,-0.004,0.012,-0.06,-0.043,iteration,True
3,0,30,-0.0,0.014,0.002,-0.034,iteration,True
3,0,31,-0.005,0.03,-0.018,0.056,iteration,True
3,0,32,-0.004,0.026,-0.014,0.038,iteration,True
3,0,33,-0.001,0.019,-0.003,0.006,iteration,True
3,0,34,-0.001,0.013,-0.02,0.005,iteration,True
3,0,35,0.001,0.012,0.005,-0.096,iteration,True
3,0,36,-0.006,0.034,-0.017,0.062,iteration,True
3,0,37,0.0,0.002,-0.048,-0.022,iteration,True
3,0,38,0.006,0.05,-0.036,0.052,iteration,True
3,0,39,-0.004,0.018,-0.068,0.063,iteration,True
3,0,40,-0.002,0.024,0.001,-0.003,iteration,True
3,0,41,-0.008,-0.029,-0.01,0.342,iteration,True
4,0,1,0.013,0.153,-0.212,-0.068,iteration,True
4,0,2,0.002,0.134,-0.181,0.029,iteration,True
4,0,3,0.008,0.16,-0.198,-0.017,iteration,True
4,0,4,-0.003,0.135,-0.151,-0.056,iteration,True
4,0,5,0.013,0.136,-0.189,-0.038,iteration,True
4,0,6,0.009,0.158,-0.204,-0.012,iteration,True
4,0,7,-0.001,0.128,-0.153,-0.046,iteration,True
4,0,8,0.0,0.141,-0.152,-0.043,iteration,True
4,0,9,0.011,0.134,-0.19,-0.034,iteration,True
4,0,10,0.007,0.153,-0.202,0.022,iteration,True
4,0,11,0.005,0.154,-0.217,-0.019,iteration,True
4,0,12,0.014,0.157,-0.208,-0.071,iteration,True
4,0,13,-0.005,0.131,-0.145,-0.083,iteration,True
4,0,14,-0.002,0.136,-0.132,-0.059,iteration,True
4,0,15,0.009,0.15,-0.197,-0.023,iteration,True
4,0,16,0.002,0.14,-0.182,0.07,iteration,True
4,0,17,0.007,0.13,-0.189,0.008,iteration,True
4,0,18,0.015,0.144,-0.192,-0.002,iteration,True
4,0,19,-0.003,0.126,-0.146,-0.047,iteration,True
4,0,20,-0.001,0.141,-0.179,0.072,iteration,True
4,0,21,0.004,0.135,-0.158,-0.035,iteration,True
4,0,22,0.013,0.147,-0.2,-0.045,iteration,True
4,0,23,-0.004,0.139,-0.137,-0.057,iteration,True
4,0,24,0.009,0.092,-0.186,0.094,iteration,True
4,0,25,0.004,0.148,-0.189,0.075,iteration,True
4,0,26,0.007,0.131,-0.189,0.012,iteration,True
4,0,27,0.011,0.141,-0.188,-0.054,iteration,True
4,0,28,-0.0,0.152,-0.16,-0.143,iteration,True
4,0,29,0.006,0.139,-0.171,0.004,iteration,True
4,0,30,0.002,0.153,-0.171,-0.107,iteration,True
4,0,31,-0.0,0.153,-0.172,-0.08,iteration,True
4,0,32,-0.0,0.15,-0.167,-0.084,iteration,True
4,0,33,-0.001,0.127,-0.142,-0.036,iteration,True
4,0,34,-0.005,0.135,-0.121,-0.059,iteration,True
4,0,35,0.001,0.152,-0.168,-0.124,iteration,True
4,0,36,-0.0,0.154,-0.179,-0.068,iteration,True
4,0,37,0.007,0.134,-0.198,0.046,iteration,True
4,0,38,0.005,0.1,-0.16,0.013,iteration,True
4,0,39,0.008,0.164,-0.223,0.035,iteration,True
4,0,40,-0.004,0.128,-0.138,-0.054,iteration,True
4,0,41,-0.006,0.148,-0.161,0.015,iteration,True
5,0,1,0.002,0.008,-0.034,-0.038,iteration,True
5,0,2,-0.001,0.007,-0.021,0.017,iteration,True
5,0,3,0.0,0.007,-0.022,-0.001,iteration,True
5,0,4,-0.001,0.006,-0.013,-0.001,iteration,True
5,0,5,0.002,0.008,-0.021,-0.028,iteration,True
5,0,6,0.0,0.007,-0.024,-0.003,iteration,True
5,0,7,-0.0,0.005,-0.011,0.001,iteration,True
5,0,8,0.0,0.004,-0.008,-0.001,iteration,True
5,0,9,0.0,0.01,-0.017,0.0,iteration,True
5,0,10,-0.0,0.008,-0.023,0.004,iteration,True
5,0,11,-0.0,0.008,-0.026,-0.004,iteration,True
5,0,12,0.002,0.004,-0.025,-0.023,iteration,True
5,0,13,-0.0,0.003,-0.009,-0.006,iteration,True
5,0,14,-0.001,0.006,-0.013,-0.001,iteration,True
5,0,15,0.0,0.009,-0.024,-0.009,iteration,True
5,0,16,-0.002,0.007,-0.016,0.027,iteration,True
5,0,17,-0.0,0.005,-0.019,0.006,iteration,True
5,0,18,0.001,0.006,-0.021,-0.015,iteration,True
5,0,19,-0.0,0.004,-0.01,-0.002,iteration,True
5,0,20,-0.002,0.007,-0.014,0.025,iteration,True
5,0,21,0.0,0.001,-0.007,-0.005,iteration,True
5,0,22,0.001,0.004,-0.02,-0.023,iteration,True
5,0,23,-0.0,0.003,-0.006,-0.006,iteration,True
5,0,24,-0.001,0.002,-0.02,0.032,iteration,True
5,0,25,-0.001,0.008,-0.016,0.02,iteration,True
5,0,26,0.0,0.004,-0.016,-0.008,iteration,True
5,0,27,0.001,0.006,-0.02,-0.022,iteration,True
5,0,28,0.001,0.004,-0.008,-0.043,iteration,True
5,0,29,-0.001,0.005,-0.019,-0.008,iteration,True
5,0,30,0.0,0.008,-0.019,-0.044,iteration,True
5,0,31,0.0,0.004,-0.011,-0.025,iteration,True
5,0,32,0.001,0.005,-0.011,-0.026,iteration,True
5,0,33,-0.0,0.005,-0.008,-0.002,iteration,True
5,0,34,-0.001,0.006,-0.008,-0.004,iteration,True
5,0,35,0.001,0.003,-0.012,-0.043,iteration,True
5,0,36,0.0,0.005,-0.013,-0.017,iteration,True
5,0,37,-0.0,0.006,-0.017,0.004,iteration,True
5,0,38,0.0,0.006,-0.008,0.002,iteration,True
5,0,39,0.0,0.013,-0.036,0.004,iteration,True
5,0,40,-0.0,0.005,-0.007,-0.003,iteration,True
5,0,41,-0.001,0.008,-0.011,0.004,iteration,True
6,0,1,0.002,0.108,-0.131,-0.003,iteration,True
6,0,2,-0.001,0.096,-0.115,0.042,iteration,True
6,0,3,0.001,0.109,-0.13,-0.003,iteration,True
6,0,4,-0.003,0.09,-0.098,-0.056,iteration,True
6,0,5,0.002,0.098,-0.118,0.04,iteration,True
6,0,6,0.001,0.11,-0.132,0.002,iteration,True
6,0,7,-0.002,0.088,-0.098,-0.05,iteration,True
6,0,8,-0.0,0.095,-0.106,-0.049,iteration,True
6,0,9,0.002,0.091,-0.116,0.034,iteration,True
6,0,10,0.001,0.108,-0.129,0.013,iteration,True
6,0,11,-0.001,0.11,-0.136,-0.009,iteration,True
6,0,12,0.003,0.111,-0.137,-0.021,iteration,True
6,0,13,-0.004,0.085,-0.097,-0.088,iteration,True
6,0,14,-0.003,0.091,-0.089,-0.055,iteration,True
6,0,15,0.001,0.105,-0.128,-0.005,iteration,True
6,0,16,-0.001,0.101,-0.117,0.042,iteration,True
6,0,17,0.001,0.101,-0.119,0.028,iteration,True
6,0,18,0.002,0.107,-0.124,0.038,iteration,True
6,0,19,-0.003,0.086,-0.093,-0.045,iteration,True
6,0,20,-0.003,0.102,-0.114,0.058,iteration,True
6,0,21,0.003,0.09,-0.106,-0.046,iteration,True
6,0,22,0.002,0.107,-0.131,0.007,iteration,True
6,0,23,-0.004,0.092,-0.092,-0.057,iteration,True
6,0,24,-0.001,0.069,-0.13,0.146,iteration,True
6,0,25,0.0,0.105,-0.122,0.044,iteration,True
6,0,26,0.001,0.097,-0.121,0.031,iteration,True
6,0,27,0.002,0.103,-0.127,-0.01,iteration,True
6,0,28,-0.002,0.099,-0.109,-0.081,iteration,True
6,0,29,0.004,0.097,-0.105,-0.003,iteration,True
6,0,30,-0.002,0.105,-0.12,-0.063,iteration,True
6,0,31,-0.001,0.098,-0.11,-0.081,iteration,True
6,0,32,-0.001,0.096,-0.108,-0.079,iteration,True
6,0,33,-0.002,0.085,-0.092,-0.031,iteration,True
6,0,34,-0.004,0.091,-0.079,-0.047,iteration,True
6,0,35,-0.002,0.099,-0.115,-0.072,iteration,True
6,0,36,-0.001,0.099,-0.116,-0.07,iteration,True
